sample	coverage	taxonomy
26_01_FSP_R1_paired	0.9	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia
26_01_FSP_R1_paired	0.94	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria
26_01_FSP_R1_paired	1.95	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia
26_01_FSP_R1_paired	0.55	Root; d__Bacteria; p__Acidobacteriota; c__UBA6911
26_01_FSP_R1_paired	0.38	Root; d__Bacteria; p__Acidobacteriota; c__Holophagae
26_01_FSP_R1_paired	0.56	Root; d__Bacteria; p__Acidobacteriota; c__Aminicenantia
26_01_FSP_R1_paired	1.08	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria
26_01_FSP_R1_paired	4.28	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia
26_01_FSP_R1_paired	6.71	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes
26_01_FSP_R1_paired	2.23	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia
26_01_FSP_R1_paired	0.46	Root; d__Bacteria; p__Actinomycetota; c__CADDZG01
26_01_FSP_R1_paired	0.61	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia
26_01_FSP_R1_paired	84.7	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria
26_01_FSP_R1_paired	23.68	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria
26_01_FSP_R1_paired	0.9	Root; d__Bacteria; p__Bacteroidota_A; c__Rhodothermia
26_01_FSP_R1_paired	0.4	Root; d__Bacteria; p__Bacteroidota_A; c__Kapaibacteriia
26_01_FSP_R1_paired	0.23	Root; d__Bacteria; p__Bacteroidota_A; c__Ignavibacteria
26_01_FSP_R1_paired	3.73	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia
26_01_FSP_R1_paired	6.05	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia
26_01_FSP_R1_paired	1.13	Root; d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria
26_01_FSP_R1_paired	0.79	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae
26_01_FSP_R1_paired	0.41	Root; d__Bacteria; p__Planctomycetota; c__UBA8108
26_01_FSP_R1_paired	0.43	Root; d__Bacteria; p__Planctomycetota; c__UBA1135
26_01_FSP_R1_paired	0.47	Root; d__Bacteria; p__Planctomycetota; c__JAJSAM01
26_01_FSP_R1_paired	0.2	Root; d__Bacteria; p__Planctomycetota; c__J058
26_01_FSP_R1_paired	0.11	Root; d__Bacteria; p__Planctomycetota; c__MHYJ01
26_01_FSP_R1_paired	0.21	Root; d__Bacteria; p__Planctomycetota; c__SZUA-567
26_01_FSP_R1_paired	7.02	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia
26_01_FSP_R1_paired	1.39	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes
26_01_FSP_R1_paired	2.84	Root; d__Bacteria; p__Desulfobacterota_B; c__Binatia
26_01_FSP_R1_paired	1.49	Root; d__Bacteria; p__Myxococcota; c__UBA9042
26_01_FSP_R1_paired	3.28	Root; d__Bacteria; p__Myxococcota; c__Polyangia
26_01_FSP_R1_paired	0.2	Root; d__Bacteria; p__Myxococcota; c__UBA796
26_01_FSP_R1_paired	1.4	Root; d__Bacteria; p__Myxococcota; c__Bradymonadia
26_01_FSP_R1_paired	0.12	Root; d__Bacteria; p__Myxococcota; c__XYA12-FULL-58-9
26_01_FSP_R1_paired	0.06	Root; d__Bacteria; p__Myxococcota; c__Myxococcia
26_01_FSP_R1_paired	3.37	Root; d__Bacteria; p__Bacillota; c__Clostridia
26_01_FSP_R1_paired	0.86	Root; d__Bacteria; p__Bacillota; c__Negativicutes
26_01_FSP_R1_paired	5.41	Root; d__Bacteria; p__Bacillota; c__Bacilli
26_01_FSP_R1_paired	5.44	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae
26_01_FSP_R1_paired	3.65	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia
26_01_FSP_R1_paired	0.11	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria
26_01_FSP_R1_paired	0.58	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia
26_01_FSP_R1_paired	2.49	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia
26_01_FSP_R1_paired	3.84	Root; d__Bacteria; p__Patescibacteriota; c__Patescibacteriia
26_01_FSP_R1_paired	0.29	Root; d__Bacteria; p__Patescibacteriota; c__WWE3
26_01_FSP_R1_paired	0.46	Root; d__Bacteria; p__Patescibacteriota; c__JAEDAM01
26_01_FSP_R1_paired	2.46	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia
26_01_FSP_R1_paired	0.12	Root; d__Bacteria; p__Patescibacteriota; c__Saccharimonadia
26_01_FSP_R1_paired	1.33	Root; d__Bacteria; p__Patescibacteriota; c__Gracilibacteria
26_01_FSP_R1_paired	0.39	Root; d__Bacteria; p__Patescibacteriota; c__Dojkabacteria
26_01_FSP_R1_paired	0.7	Root; d__Bacteria; p__Myxococcota_A; c__UBA9160
26_01_FSP_R1_paired	0.28	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria
26_01_FSP_R1_paired	0.44	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia
26_01_FSP_R1_paired	0.57	Root; d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria
26_01_FSP_R1_paired	2.84	Root; d__Bacteria; p__Omnitrophota; c__Koll11
26_01_FSP_R1_paired	0.47	Root; d__Bacteria; p__Omnitrophota; c__Omnitrophia
26_01_FSP_R1_paired	4.1	Root; d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia
26_01_FSP_R1_paired	1.08	Root; d__Bacteria; p__Cyanobacteriota; c__Vampirovibrionia
26_01_FSP_R1_paired	0.32	Root; d__Bacteria; p__Cyanobacteriota; c__Sericytochromatia
26_01_FSP_R1_paired	0.23	Root; d__Bacteria; p__Bdellovibrionota_B; c__Oligoflexia
26_01_FSP_R1_paired	0.34	Root; d__Bacteria; p__Bdellovibrionota_B; c__UBA2361
26_01_FSP_R1_paired	1.26	Root; d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia
26_01_FSP_R1_paired	0.13	Root; d__Bacteria; p__Nitrospirota; c__Nitrospiria
26_01_FSP_R1_paired	0.11	Root; d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia
26_01_FSP_R1_paired	0.25	Root; d__Bacteria; p__Bdellovibrionota; c__UBA1018
26_01_FSP_R1_paired	0.23	Root; d__Bacteria; p__Methylomirabilota; c__Methylomirabilia
26_01_FSP_R1_paired	0.21	Root; d__Bacteria; p__Fibrobacterota; c__Fibrobacteria
26_01_FSP_R1_paired	0.85	Root; d__Bacteria; p__Zhuqueibacterota; c__Zhuqueibacteria
26_01_FSP_R1_paired	0.06	Root; d__Bacteria; p__Tectomicrobia; c__Entotheonellia
26_01_FSP_R1_paired	1.05	Root; d__Bacteria; p__Eisenbacteria; c__RBG-16-71-46
26_01_FSP_R1_paired	0.74	Root; d__Bacteria; p__Desulfobacterota_D; c__UBA1144
26_01_FSP_R1_paired	0.42	Root; d__Bacteria; p__Aquificota; c__Aquificia
26_01_FSP_R1_paired	0.11	Root; d__Bacteria; p__Poribacteria; c__WGA-4E
26_01_FSP_R1_paired	0.28	Root; d__Bacteria; p__Calditrichota; c__Calditrichia
26_01_FSP_R1_paired	0.91	Root; d__Bacteria; p__Sumerlaeota; c__Sumerlaeia
26_01_FSP_R1_paired	0.06	Root; d__Bacteria; p__Campylobacterota; c__Campylobacteria
26_01_FSP_R1_paired	0.86	Root; d__Bacteria; p__Zixibacteria; c__MSB-5A5
26_01_FSP_R1_paired	1.75	Root; d__Bacteria; p__Spirochaetota; c__Spirochaetia
26_01_FSP_R1_paired	0.69	Root; d__Bacteria; p__Spirochaetota; c__Leptospiria
26_01_FSP_R1_paired	1.16	Root; d__Bacteria; p__Krumholzibacteriota; c__Krumholzibacteriia
26_01_FSP_R1_paired	0.24	Root; d__Bacteria; p__Latescibacterota; c__UBA2968
26_01_FSP_R1_paired	0.28	Root; d__Bacteria; p__Hinthialibacterota; c__Hinthialibacteria
26_01_FSP_R1_paired	0.51	Root; d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia
26_01_FSP_R1_paired	0.51	Root; d__Bacteria; p__Thermotogota; c__Thermotogae
26_01_FSP_R1_paired	0.51	Root; d__Bacteria; p__Margulisbacteria; c__Marinamargulisbacteria
26_01_FSP_R1_paired	0.57	Root; d__Bacteria; p__SAR324; c__SAR324
26_01_FSP_R1_paired	0.9	Root; d__Bacteria; p__UBA10199; c__UBA10199
26_01_FSP_R1_paired	0.24	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales
26_01_FSP_R1_paired	0.5	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia; o__Bathyarchaeales
26_01_FSP_R1_paired	0.47	Root; d__Archaea; p__Thermoproteota; c__Thermoprotei_A; o__Sulfolobales
26_01_FSP_R1_paired	0.05	Root; d__Archaea; p__Asgardarchaeota; c__Heimdallarchaeia; o__Heimdallarchaeales
26_01_FSP_R1_paired	8.47	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Woesearchaeales
26_01_FSP_R1_paired	0.15	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Pacearchaeales
26_01_FSP_R1_paired	0.69	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__SCGC-AAA011-G17
26_01_FSP_R1_paired	0.4	Root; d__Archaea; p__Thermoplasmatota; c__SW-10-69-26; o__JACQPN01
26_01_FSP_R1_paired	0.27	Root; d__Archaea; p__Thermoplasmatota; c__Poseidoniia; o__Poseidoniales
26_01_FSP_R1_paired	1.58	Root; d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales
26_01_FSP_R1_paired	0.17	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia; o__CG10238-14
26_01_FSP_R1_paired	0.73	Root; d__Archaea; p__Micrarchaeota; c__Micrarchaeia; o__Anstonellales
26_01_FSP_R1_paired	3.14	Root; d__Bacteria; p__Acidobacteriota; c__Polarisedimenticolia; o__Polarisedimenticolales
26_01_FSP_R1_paired	0.51	Root; d__Bacteria; p__Acidobacteriota; c__Polarisedimenticolia; o__JACPZX01
26_01_FSP_R1_paired	0.69	Root; d__Bacteria; p__Acidobacteriota; c__Polarisedimenticolia; o__Gp22-AA2
26_01_FSP_R1_paired	11.72	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales
26_01_FSP_R1_paired	0.86	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__UBA5066
26_01_FSP_R1_paired	0.11	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Gp7-AA8
26_01_FSP_R1_paired	0.33	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales
26_01_FSP_R1_paired	3.45	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales
26_01_FSP_R1_paired	0.81	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Marinacidobacterales
26_01_FSP_R1_paired	0.23	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Fen-336
26_01_FSP_R1_paired	0.42	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales
26_01_FSP_R1_paired	1.61	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales
26_01_FSP_R1_paired	0.35	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Acidiferrales
26_01_FSP_R1_paired	0.12	Root; d__Bacteria; p__Acidobacteriota; c__UBA890; o__UBA890
26_01_FSP_R1_paired	1.95	Root; d__Bacteria; p__Acidobacteriota; c__UBA6911; o__RPQK01
26_01_FSP_R1_paired	5.71	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Nitriliruptorales
26_01_FSP_R1_paired	3.37	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Euzebyales
26_01_FSP_R1_paired	1.77	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__UBA5794
26_01_FSP_R1_paired	13.51	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales
26_01_FSP_R1_paired	1.59	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256
26_01_FSP_R1_paired	1.6	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales
26_01_FSP_R1_paired	7.85	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales
26_01_FSP_R1_paired	4.88	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales
26_01_FSP_R1_paired	0.06	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales
26_01_FSP_R1_paired	0.23	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales
26_01_FSP_R1_paired	0.94	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__S36-B12
26_01_FSP_R1_paired	0.55	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales
26_01_FSP_R1_paired	1.91	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales
26_01_FSP_R1_paired	0.43	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Anaerosomatales
26_01_FSP_R1_paired	0.5	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738
26_01_FSP_R1_paired	15.83	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales
26_01_FSP_R1_paired	5.68	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales
26_01_FSP_R1_paired	2.9	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Arenicellales
26_01_FSP_R1_paired	0.08	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Eutrophobiales
26_01_FSP_R1_paired	0.23	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Competibacterales
26_01_FSP_R1_paired	4.12	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales
26_01_FSP_R1_paired	3.26	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nevskiales
26_01_FSP_R1_paired	1.49	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Chromatiales
26_01_FSP_R1_paired	6.99	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales
26_01_FSP_R1_paired	2.03	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Methylococcales
26_01_FSP_R1_paired	0.81	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nitrococcales
26_01_FSP_R1_paired	0.44	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Francisellales
26_01_FSP_R1_paired	0.63	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Cardiobacteriales
26_01_FSP_R1_paired	0.29	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__SAR86
26_01_FSP_R1_paired	1.31	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales
26_01_FSP_R1_paired	0.18	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nitrosococcales
26_01_FSP_R1_paired	0.88	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales
26_01_FSP_R1_paired	2.29	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales
26_01_FSP_R1_paired	4.63	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales
26_01_FSP_R1_paired	8.12	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales
26_01_FSP_R1_paired	0.77	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__UBA8366
26_01_FSP_R1_paired	0.06	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Azospirillales
26_01_FSP_R1_paired	3.41	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Kiloniellales
26_01_FSP_R1_paired	0.08	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__ATCC43930
26_01_FSP_R1_paired	0.68	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__MPNO01
26_01_FSP_R1_paired	3.65	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales
26_01_FSP_R1_paired	0.06	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Pelagibacterales
26_01_FSP_R1_paired	0.69	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micavibrionales
26_01_FSP_R1_paired	0.43	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__HIMB59
26_01_FSP_R1_paired	0.42	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__RF32
26_01_FSP_R1_paired	0.14	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Dongiales
26_01_FSP_R1_paired	0.4	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Puniceispirillales
26_01_FSP_R1_paired	14.6	Root; d__Bacteria; p__Bacteroidota_A; c__Rhodothermia; o__Rhodothermales
26_01_FSP_R1_paired	0.38	Root; d__Bacteria; p__Bacteroidota_A; c__Rhodothermia; o__Balneolales
26_01_FSP_R1_paired	0.58	Root; d__Bacteria; p__Bacteroidota_A; c__UBA10030; o__UBA10030
26_01_FSP_R1_paired	0.44	Root; d__Bacteria; p__Bacteroidota_A; c__Ignavibacteria; o__Ignavibacteriales
26_01_FSP_R1_paired	8.48	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales
26_01_FSP_R1_paired	2.32	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Verrucomicrobiales
26_01_FSP_R1_paired	6.75	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales
26_01_FSP_R1_paired	3.68	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Opitutales
26_01_FSP_R1_paired	1.75	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__UBA8416
26_01_FSP_R1_paired	0.63	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__Kiritimatiellales
26_01_FSP_R1_paired	0.79	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__SLAD01
26_01_FSP_R1_paired	0.9	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__CAIQIC01
26_01_FSP_R1_paired	0.34	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__CAIKKV01
26_01_FSP_R1_paired	0.45	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__RFP12
26_01_FSP_R1_paired	0.57	Root; d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Oligosphaerales
26_01_FSP_R1_paired	0.75	Root; d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__JABSQK01
26_01_FSP_R1_paired	0.41	Root; d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales
26_01_FSP_R1_paired	6.35	Root; d__Bacteria; p__Chlamydiota; c__Chlamydiia; o__Chlamydiales
26_01_FSP_R1_paired	12.42	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales
26_01_FSP_R1_paired	0.27	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales
26_01_FSP_R1_paired	0.12	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__JALXBF01
26_01_FSP_R1_paired	1.85	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales
26_01_FSP_R1_paired	0.57	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales
26_01_FSP_R1_paired	1.47	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__UBA1845
26_01_FSP_R1_paired	0.39	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales
26_01_FSP_R1_paired	0.11	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__SM23-33
26_01_FSP_R1_paired	1.4	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA8108
26_01_FSP_R1_paired	1.05	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA1146
26_01_FSP_R1_paired	1.34	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA1135
26_01_FSP_R1_paired	0.1	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA2386
26_01_FSP_R1_paired	0.35	Root; d__Bacteria; p__Planctomycetota; c__JAJSAM01; o__JAKLKS01
26_01_FSP_R1_paired	0.8	Root; d__Bacteria; p__Planctomycetota; c__B15-G4; o__B15-G4
26_01_FSP_R1_paired	0.54	Root; d__Bacteria; p__Planctomycetota; c__PLA2; o__PLA2
26_01_FSP_R1_paired	0.9	Root; d__Bacteria; p__Planctomycetota; c__J058; o__J058
26_01_FSP_R1_paired	0.21	Root; d__Bacteria; p__Planctomycetota; c__GCA-002687715; o__GCA-002687715
26_01_FSP_R1_paired	0.11	Root; d__Bacteria; p__Planctomycetota; c__UBA8742; o__UBA2392
26_01_FSP_R1_paired	0.52	Root; d__Bacteria; p__Planctomycetota; c__JACOTG01; o__JACOTG01
26_01_FSP_R1_paired	0.06	Root; d__Bacteria; p__Planctomycetota; c__SZUA-567; o__H5-PLA8
26_01_FSP_R1_paired	0.47	Root; d__Bacteria; p__Planctomycetota; c__SZUA-567; o__SZUA-567
26_01_FSP_R1_paired	0.94	Root; d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales
26_01_FSP_R1_paired	8.71	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales
26_01_FSP_R1_paired	0.42	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__J057
26_01_FSP_R1_paired	4.8	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales
26_01_FSP_R1_paired	3.0	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales
26_01_FSP_R1_paired	5.34	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales
26_01_FSP_R1_paired	0.79	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__NS11-12g
26_01_FSP_R1_paired	0.46	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__AKYH767-A
26_01_FSP_R1_paired	0.65	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales
26_01_FSP_R1_paired	0.06	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__JACCXV01
26_01_FSP_R1_paired	0.24	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Palauibacterales
