sample	coverage	taxonomy
11_25_SSH_R1_paired	4.89	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales
11_25_SSH_R1_paired	1.91	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales
11_25_SSH_R1_paired	0.25	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Francisellales
11_25_SSH_R1_paired	0.06	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Eutrophobiales
11_25_SSH_R1_paired	0.36	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Competibacterales
11_25_SSH_R1_paired	1.49	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nevskiales
11_25_SSH_R1_paired	1.34	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Methylococcales
11_25_SSH_R1_paired	0.37	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__SAR86
11_25_SSH_R1_paired	0.18	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nitrosococcales
11_25_SSH_R1_paired	0.13	Root; d__Bacteria; p__Pseudomonadota; c__Zetaproteobacteria; o__Mariprofundales
11_25_SSH_R1_paired	5.99	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Nitriliruptorales
11_25_SSH_R1_paired	3.52	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Euzebyales
11_25_SSH_R1_paired	13.51	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales
11_25_SSH_R1_paired	3.91	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__UBA5794
11_25_SSH_R1_paired	0.99	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256
11_25_SSH_R1_paired	1.41	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales
11_25_SSH_R1_paired	0.18	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales
11_25_SSH_R1_paired	8.25	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales
11_25_SSH_R1_paired	4.37	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales
11_25_SSH_R1_paired	0.55	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__S36-B12
11_25_SSH_R1_paired	0.76	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales
11_25_SSH_R1_paired	1.14	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales
11_25_SSH_R1_paired	1.37	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Anaerosomatales
11_25_SSH_R1_paired	0.12	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738
11_25_SSH_R1_paired	7.41	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales
11_25_SSH_R1_paired	0.78	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales
11_25_SSH_R1_paired	1.65	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__UBA1845
11_25_SSH_R1_paired	0.89	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales
11_25_SSH_R1_paired	0.21	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales
11_25_SSH_R1_paired	0.11	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__SM23-33
11_25_SSH_R1_paired	0.29	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA2386
11_25_SSH_R1_paired	0.57	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA1135
11_25_SSH_R1_paired	0.3	Root; d__Bacteria; p__Planctomycetota; c__Brocadiia; o__Brocadiales
11_25_SSH_R1_paired	0.96	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA8108
11_25_SSH_R1_paired	0.24	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA1146
11_25_SSH_R1_paired	0.85	Root; d__Bacteria; p__Planctomycetota; c__B15-G4; o__B15-G4
11_25_SSH_R1_paired	0.18	Root; d__Bacteria; p__Planctomycetota; c__J058; o__J058
11_25_SSH_R1_paired	0.69	Root; d__Bacteria; p__Planctomycetota; c__GCA-002687715; o__GCA-002687715
11_25_SSH_R1_paired	0.52	Root; d__Bacteria; p__Planctomycetota; c__SZUA-567; o__SZUA-567
11_25_SSH_R1_paired	0.23	Root; d__Bacteria; p__Planctomycetota; c__JACOTG01; o__JACOTG01
11_25_SSH_R1_paired	21.3	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales
