sample	coverage	taxonomy
10_25_LLN_R1_paired	0.3	Root; d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria
10_25_LLN_R1_paired	0.26	Root; d__Bacteria; p__Desulfobacterota; c__BSN033
10_25_LLN_R1_paired	34.37	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria
10_25_LLN_R1_paired	14.4	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria
10_25_LLN_R1_paired	12.15	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae
10_25_LLN_R1_paired	0.88	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria
10_25_LLN_R1_paired	0.22	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia
10_25_LLN_R1_paired	3.62	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia
10_25_LLN_R1_paired	5.06	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia
10_25_LLN_R1_paired	2.49	Root; d__Bacteria; p__Myxococcota; c__Polyangia
10_25_LLN_R1_paired	0.16	Root; d__Bacteria; p__Myxococcota; c__XYA12-FULL-58-9
10_25_LLN_R1_paired	1.21	Root; d__Bacteria; p__Myxococcota; c__Bradymonadia
10_25_LLN_R1_paired	0.47	Root; d__Bacteria; p__Myxococcota; c__UBA9042
10_25_LLN_R1_paired	0.06	Root; d__Bacteria; p__Myxococcota; c__UBA796
10_25_LLN_R1_paired	0.06	Root; d__Bacteria; p__Myxococcota; c__Myxococcia
10_25_LLN_R1_paired	3.45	Root; d__Bacteria; p__Spirochaetota; c__Spirochaetia
10_25_LLN_R1_paired	1.25	Root; d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia
10_25_LLN_R1_paired	1.08	Root; d__Bacteria; p__Cyanobacteriota; c__Vampirovibrionia
10_25_LLN_R1_paired	2.64	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia
10_25_LLN_R1_paired	2.82	Root; d__Bacteria; p__Patescibacteriota; c__Gracilibacteria
10_25_LLN_R1_paired	4.26	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia
10_25_LLN_R1_paired	7.38	Root; d__Bacteria; p__Patescibacteriota; c__Patescibacteriia
10_25_LLN_R1_paired	1.48	Root; d__Bacteria; p__Patescibacteriota; c__WWE3
10_25_LLN_R1_paired	0.85	Root; d__Bacteria; p__Patescibacteriota; c__Saccharimonadia
10_25_LLN_R1_paired	1.56	Root; d__Bacteria; p__Patescibacteriota; c__Dojkabacteria
10_25_LLN_R1_paired	0.4	Root; d__Bacteria; p__Patescibacteriota; c__JAEDAM01
10_25_LLN_R1_paired	1.41	Root; d__Bacteria; p__Patescibacteriota; c__4484-211
10_25_LLN_R1_paired	1.65	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes
10_25_LLN_R1_paired	0.57	Root; d__Bacteria; p__Bdellovibrionota_B; c__UBA2361
10_25_LLN_R1_paired	0.06	Root; d__Bacteria; p__Bdellovibrionota_B; c__Oligoflexia
10_25_LLN_R1_paired	5.54	Root; d__Bacteria; p__Bacillota; c__Clostridia
10_25_LLN_R1_paired	4.99	Root; d__Bacteria; p__Bacillota; c__Bacilli
10_25_LLN_R1_paired	0.11	Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia
10_25_LLN_R1_paired	0.32	Root; d__Bacteria; p__Bacteroidota_A; c__Ignavibacteria
10_25_LLN_R1_paired	0.04	Root; d__Bacteria; p__Bacteroidota_A; c__Rhodothermia
10_25_LLN_R1_paired	0.11	Root; d__Bacteria; p__Bacteroidota_A; c__Kapaibacteriia
10_25_LLN_R1_paired	0.17	Root; d__Bacteria; p__Campylobacterota; c__Campylobacteria
10_25_LLN_R1_paired	0.12	Root; d__Bacteria; p__Armatimonadota; c__Zipacnadia
10_25_LLN_R1_paired	1.66	Root; d__Bacteria; p__Zixibacteria; c__MSB-5A5
10_25_LLN_R1_paired	1.41	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia
10_25_LLN_R1_paired	1.26	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia
10_25_LLN_R1_paired	1.0	Root; d__Bacteria; p__Acidobacteriota; c__Polarisedimenticolia
10_25_LLN_R1_paired	0.51	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia
10_25_LLN_R1_paired	1.02	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria
10_25_LLN_R1_paired	0.11	Root; d__Bacteria; p__Acidobacteriota; c__B3-B38
10_25_LLN_R1_paired	0.68	Root; d__Bacteria; p__Acidobacteriota; c__Aminicenantia
10_25_LLN_R1_paired	0.34	Root; d__Bacteria; p__Acidobacteriota; c__UBA6911
10_25_LLN_R1_paired	0.34	Root; d__Bacteria; p__Acidobacteriota; c__Holophagae
10_25_LLN_R1_paired	1.7	Root; d__Bacteria; p__Krumholzibacteriota; c__Krumholzibacteriia
10_25_LLN_R1_paired	0.24	Root; d__Bacteria; p__Myxococcota_A; c__UBA9160
10_25_LLN_R1_paired	1.89	Root; d__Bacteria; p__Desulfobacterota_B; c__Binatia
10_25_LLN_R1_paired	0.36	Root; d__Bacteria; p__Desulfobacterota_D; c__UBA1144
10_25_LLN_R1_paired	0.28	Root; d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia
10_25_LLN_R1_paired	1.4	Root; d__Bacteria; p__UBA10199; c__UBA10199
10_25_LLN_R1_paired	0.11	Root; d__Bacteria; p__Vulcanimicrobiota; c__Xenobia
10_25_LLN_R1_paired	0.97	Root; d__Bacteria; p__Calditrichota; c__Calditrichia
10_25_LLN_R1_paired	1.14	Root; d__Bacteria; p__Eisenbacteria; c__RBG-16-71-46
10_25_LLN_R1_paired	0.4	Root; d__Bacteria; p__Bdellovibrionota_G; c__JALEGL01
10_25_LLN_R1_paired	0.56	Root; d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia
10_25_LLN_R1_paired	0.06	Root; d__Bacteria; p__Cloacimonadota; c__Cloacimonadia
10_25_LLN_R1_paired	0.35	Root; d__Bacteria; p__WOR-3; c__WOR-3
10_25_LLN_R1_paired	0.4	Root; d__Bacteria; p__Omnitrophota; c__Omnitrophia
10_25_LLN_R1_paired	2.01	Root; d__Bacteria; p__Omnitrophota; c__Koll11
10_25_LLN_R1_paired	0.11	Root; d__Bacteria; p__Methylomirabilota; c__Methylomirabilia
10_25_LLN_R1_paired	0.4	Root; d__Bacteria; p__Zhuqueibacterota; c__Zhuqueibacteria
10_25_LLN_R1_paired	0.33	Root; d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia
10_25_LLN_R1_paired	0.55	Root; d__Archaea; p__Asgardarchaeota; c__Lokiarchaeia; o__Sigynarchaeales
10_25_LLN_R1_paired	0.08	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia; o__TCS64
10_25_LLN_R1_paired	0.48	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia; o__Bathyarchaeales
10_25_LLN_R1_paired	0.77	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales
10_25_LLN_R1_paired	0.58	Root; d__Archaea; p__Thermoproteota; c__Thermoprotei_A; o__Sulfolobales
10_25_LLN_R1_paired	0.4	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Caldarchaeales
10_25_LLN_R1_paired	8.42	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Woesearchaeales
10_25_LLN_R1_paired	0.37	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Pacearchaeales
10_25_LLN_R1_paired	1.33	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__SCGC-AAA011-G17
10_25_LLN_R1_paired	0.55	Root; d__Archaea; p__Micrarchaeota; c__Micrarchaeia; o__Anstonellales
10_25_LLN_R1_paired	1.86	Root; d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales
10_25_LLN_R1_paired	0.37	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia; o__CG10238-14
10_25_LLN_R1_paired	6.67	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales
10_25_LLN_R1_paired	0.85	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales
10_25_LLN_R1_paired	0.75	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales
10_25_LLN_R1_paired	1.68	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__UBA1845
10_25_LLN_R1_paired	0.48	Root; d__Bacteria; p__Planctomycetota; c__PLA2; o__PLA2
10_25_LLN_R1_paired	0.5	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA2386
10_25_LLN_R1_paired	0.72	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA1135
10_25_LLN_R1_paired	0.36	Root; d__Bacteria; p__Planctomycetota; c__Brocadiia; o__Brocadiales
10_25_LLN_R1_paired	1.16	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA8108
10_25_LLN_R1_paired	0.54	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA1146
10_25_LLN_R1_paired	0.47	Root; d__Bacteria; p__Planctomycetota; c__B15-G4; o__B15-G4
10_25_LLN_R1_paired	1.99	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Nitriliruptorales
10_25_LLN_R1_paired	0.74	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Euzebyales
10_25_LLN_R1_paired	12.02	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales
10_25_LLN_R1_paired	3.73	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__UBA5794
10_25_LLN_R1_paired	1.88	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256
10_25_LLN_R1_paired	4.22	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales
10_25_LLN_R1_paired	3.93	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales
10_25_LLN_R1_paired	0.72	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales
10_25_LLN_R1_paired	1.53	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__S36-B12
10_25_LLN_R1_paired	0.23	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales
10_25_LLN_R1_paired	1.64	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales
10_25_LLN_R1_paired	0.12	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales
10_25_LLN_R1_paired	2.81	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Anaerosomatales
10_25_LLN_R1_paired	0.35	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738
10_25_LLN_R1_paired	1.51	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Verrucomicrobiales
10_25_LLN_R1_paired	1.51	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Opitutales
10_25_LLN_R1_paired	1.7	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales
10_25_LLN_R1_paired	0.35	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Methylacidiphilales
10_25_LLN_R1_paired	0.83	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales
10_25_LLN_R1_paired	0.76	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__SLAD01
10_25_LLN_R1_paired	0.97	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__Kiritimatiellales
10_25_LLN_R1_paired	4.95	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__UBA8416
10_25_LLN_R1_paired	1.01	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__CAIQIC01
10_25_LLN_R1_paired	0.39	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__SS1-B-03-39
10_25_LLN_R1_paired	0.63	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__CAIKKV01
10_25_LLN_R1_paired	0.24	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__RFP12
10_25_LLN_R1_paired	0.45	Root; d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Oligosphaerales
10_25_LLN_R1_paired	18.82	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales
10_25_LLN_R1_paired	0.11	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__C00003060
10_25_LLN_R1_paired	3.2	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales
10_25_LLN_R1_paired	0.38	Root; d__Bacteria; p__Desulfobacterota; c__Syntrophia; o__Syntrophales
10_25_LLN_R1_paired	0.61	Root; d__Bacteria; p__Desulfobacterota; c__DSM-4660; o__Desulfatiglandales
10_25_LLN_R1_paired	0.46	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales
10_25_LLN_R1_paired	1.17	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Desulfuromonadales
10_25_LLN_R1_paired	1.32	Root; d__Bacteria; p__Desulfobacterota; c__GWC2-55-46; o__GWC2-55-46
10_25_LLN_R1_paired	0.4	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobaccia; o__Desulfobaccales
10_25_LLN_R1_paired	2.26	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales
10_25_LLN_R1_paired	6.06	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales
10_25_LLN_R1_paired	0.76	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Chromatiales
10_25_LLN_R1_paired	1.22	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Arenicellales
10_25_LLN_R1_paired	4.8	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales
10_25_LLN_R1_paired	1.32	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales
10_25_LLN_R1_paired	1.8	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales
10_25_LLN_R1_paired	0.73	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Methylococcales
10_25_LLN_R1_paired	0.2	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Competibacterales
10_25_LLN_R1_paired	0.41	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nevskiales
10_25_LLN_R1_paired	8.8	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales
10_25_LLN_R1_paired	1.2	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Kiloniellales
10_25_LLN_R1_paired	0.27	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micavibrionales
10_25_LLN_R1_paired	0.62	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales
10_25_LLN_R1_paired	1.44	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales
10_25_LLN_R1_paired	0.57	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales
10_25_LLN_R1_paired	0.76	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__UBA8366
10_25_LLN_R1_paired	2.59	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales
10_25_LLN_R1_paired	0.89	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Promineifilales
10_25_LLN_R1_paired	3.72	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales
10_25_LLN_R1_paired	0.66	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__4572-78
10_25_LLN_R1_paired	0.41	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Epilineales
10_25_LLN_R1_paired	0.77	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__B4-G1
10_25_LLN_R1_paired	1.7	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales
10_25_LLN_R1_paired	0.2	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales
10_25_LLN_R1_paired	0.5	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales
10_25_LLN_R1_paired	0.5	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__DSTF01
10_25_LLN_R1_paired	0.06	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SM23-28-2
10_25_LLN_R1_paired	1.03	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__Dehalococcoidales
10_25_LLN_R1_paired	4.98	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales
10_25_LLN_R1_paired	1.6	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales
10_25_LLN_R1_paired	9.9	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales
10_25_LLN_R1_paired	1.96	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales
10_25_LLN_R1_paired	0.35	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__J057
10_25_LLN_R1_paired	0.4	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales
10_25_LLN_R1_paired	1.66	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales
10_25_LLN_R1_paired	1.3	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__GCA-2747355
10_25_LLN_R1_paired	0.35	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__HGW-17
10_25_LLN_R1_paired	0.57	Root; d__Bacteria; p__Myxococcota; c__XYA12-FULL-58-9; o__XYA12-FULL-58-9
10_25_LLN_R1_paired	0.67	Root; d__Bacteria; p__Myxococcota; c__UBA796; o__UBA796
10_25_LLN_R1_paired	0.47	Root; d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales
10_25_LLN_R1_paired	0.85	Root; d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales
10_25_LLN_R1_paired	0.84	Root; d__Bacteria; p__Spirochaetota; c__UBA4802; o__UBA4802
10_25_LLN_R1_paired	1.03	Root; d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__SZUA-6
10_25_LLN_R1_paired	1.25	Root; d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__DSM-27196
10_25_LLN_R1_paired	0.61	Root; d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales_E
10_25_LLN_R1_paired	0.36	Root; d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__SPDA01
10_25_LLN_R1_paired	2.11	Root; d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia; o__Cyanobacteriales
10_25_LLN_R1_paired	0.85	Root; d__Bacteria; p__Cyanobacteriota; c__Vampirovibrionia; o__Gastranaerophilales
10_25_LLN_R1_paired	4.2	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__UBA9973
10_25_LLN_R1_paired	2.87	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__Moranbacterales
10_25_LLN_R1_paired	0.17	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__2-02-FULL-40-12
10_25_LLN_R1_paired	0.96	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__UBA6257
10_25_LLN_R1_paired	0.97	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__Minisyncoccales
10_25_LLN_R1_paired	0.57	Root; d__Bacteria; p__Patescibacteriota; c__Gracilibacteria; o__RBG-16-42-10
10_25_LLN_R1_paired	0.51	Root; d__Bacteria; p__Patescibacteriota; c__Gracilibacteria; o__CAIRYL01
10_25_LLN_R1_paired	1.49	Root; d__Bacteria; p__Patescibacteriota; c__Gracilibacteria; o__UBA1369
10_25_LLN_R1_paired	0.23	Root; d__Bacteria; p__Patescibacteriota; c__Gracilibacteria; o__JAUYGZ01
10_25_LLN_R1_paired	0.11	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia; o__2-02-FULL-39-11
10_25_LLN_R1_paired	0.65	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia; o__GWA2-44-7
10_25_LLN_R1_paired	4.5	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia; o__UBA1400
10_25_LLN_R1_paired	0.11	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia; o__Levybacterales
10_25_LLN_R1_paired	0.52	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia; o__Woykebacterales
10_25_LLN_R1_paired	0.72	Root; d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__Magasanikbacterales
10_25_LLN_R1_paired	3.4	Root; d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__Patescibacteriales
10_25_LLN_R1_paired	0.52	Root; d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__UBA9934
