sample	coverage	taxonomy
12_25_SSH_R1_paired	4.44	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia
12_25_SSH_R1_paired	0.39	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria
12_25_SSH_R1_paired	0.37	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia
12_25_SSH_R1_paired	1.07	Root; d__Bacteria; p__Desulfobacterota; c__WTBG01
12_25_SSH_R1_paired	0.86	Root; d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria
12_25_SSH_R1_paired	0.18	Root; d__Bacteria; p__Desulfobacterota; c__Desulfomonilia
12_25_SSH_R1_paired	0.34	Root; d__Bacteria; p__Desulfobacterota; c__Desulfarculia
12_25_SSH_R1_paired	0.06	Root; d__Bacteria; p__Desulfobacterota; c__GWC2-55-46
12_25_SSH_R1_paired	0.6	Root; d__Bacteria; p__Desulfobacterota; c__BSN033
12_25_SSH_R1_paired	1.9	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia
12_25_SSH_R1_paired	1.19	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria
12_25_SSH_R1_paired	0.8	Root; d__Bacteria; p__Acidobacteriota; c__Aminicenantia
12_25_SSH_R1_paired	1.9	Root; d__Bacteria; p__Acidobacteriota; c__Polarisedimenticolia
12_25_SSH_R1_paired	2.2	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia
12_25_SSH_R1_paired	0.52	Root; d__Bacteria; p__Acidobacteriota; c__UBA6911
12_25_SSH_R1_paired	1.24	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia
12_25_SSH_R1_paired	0.4	Root; d__Bacteria; p__Acidobacteriota; c__B3-B38
12_25_SSH_R1_paired	0.06	Root; d__Bacteria; p__Acidobacteriota; c__Holophagae
12_25_SSH_R1_paired	1.45	Root; d__Bacteria; p__Krumholzibacteriota; c__Krumholzibacteriia
12_25_SSH_R1_paired	9.18	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia
12_25_SSH_R1_paired	2.27	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia
12_25_SSH_R1_paired	0.82	Root; d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria
12_25_SSH_R1_paired	2.99	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia
12_25_SSH_R1_paired	2.57	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia
12_25_SSH_R1_paired	6.33	Root; d__Bacteria; p__Patescibacteriota; c__Patescibacteriia
12_25_SSH_R1_paired	1.99	Root; d__Bacteria; p__Patescibacteriota; c__Gracilibacteria
12_25_SSH_R1_paired	1.92	Root; d__Bacteria; p__Patescibacteriota; c__Dojkabacteria
12_25_SSH_R1_paired	0.12	Root; d__Bacteria; p__Patescibacteriota; c__JAEDAM01
12_25_SSH_R1_paired	0.53	Root; d__Bacteria; p__Patescibacteriota; c__Saccharimonadia
12_25_SSH_R1_paired	0.39	Root; d__Bacteria; p__Patescibacteriota; c__UBA1384
12_25_SSH_R1_paired	0.63	Root; d__Bacteria; p__Patescibacteriota; c__WWE3
12_25_SSH_R1_paired	6.78	Root; d__Bacteria; p__Spirochaetota; c__Spirochaetia
12_25_SSH_R1_paired	11.91	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae
12_25_SSH_R1_paired	0.83	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria
12_25_SSH_R1_paired	5.13	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia
12_25_SSH_R1_paired	1.14	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia
12_25_SSH_R1_paired	2.22	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes
12_25_SSH_R1_paired	0.11	Root; d__Bacteria; p__Campylobacterota; c__Campylobacteria
12_25_SSH_R1_paired	8.79	Root; d__Bacteria; p__Bacillota; c__Bacilli
12_25_SSH_R1_paired	5.15	Root; d__Bacteria; p__Bacillota; c__Clostridia
12_25_SSH_R1_paired	0.89	Root; d__Bacteria; p__Bacillota; c__Negativicutes
12_25_SSH_R1_paired	0.45	Root; d__Bacteria; p__Bacillota; c__Halanaerobiia
12_25_SSH_R1_paired	5.23	Root; d__Bacteria; p__Omnitrophota; c__Koll11
12_25_SSH_R1_paired	0.46	Root; d__Bacteria; p__Omnitrophota; c__Omnitrophia
12_25_SSH_R1_paired	0.38	Root; d__Bacteria; p__Myxococcota_A; c__UBA9160
12_25_SSH_R1_paired	1.34	Root; d__Bacteria; p__Myxococcota; c__Bradymonadia
12_25_SSH_R1_paired	0.74	Root; d__Bacteria; p__Myxococcota; c__UBA9042
12_25_SSH_R1_paired	3.57	Root; d__Bacteria; p__Myxococcota; c__Polyangia
12_25_SSH_R1_paired	0.35	Root; d__Bacteria; p__Myxococcota; c__UBA796
12_25_SSH_R1_paired	0.28	Root; d__Bacteria; p__Myxococcota; c__Myxococcia
12_25_SSH_R1_paired	0.12	Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia
12_25_SSH_R1_paired	0.28	Root; d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia
12_25_SSH_R1_paired	0.4	Root; d__Bacteria; p__Bdellovibrionota_B; c__UBA2361
12_25_SSH_R1_paired	0.06	Root; d__Bacteria; p__Bdellovibrionota_B; c__Oligoflexia
12_25_SSH_R1_paired	0.65	Root; d__Bacteria; p__Methylomirabilota; c__Methylomirabilia
12_25_SSH_R1_paired	1.2	Root; d__Bacteria; p__Zhuqueibacterota; c__Zhuqueibacteria
12_25_SSH_R1_paired	0.51	Root; d__Bacteria; p__JAJVIF01; c__JAJVIF01
12_25_SSH_R1_paired	2.47	Root; d__Bacteria; p__Eisenbacteria; c__RBG-16-71-46
12_25_SSH_R1_paired	2.14	Root; d__Bacteria; p__Zixibacteria; c__MSB-5A5
12_25_SSH_R1_paired	0.37	Root; d__Bacteria; p__Bdellovibrionota_G; c__JALEGL01
12_25_SSH_R1_paired	0.11	Root; d__Bacteria; p__Vulcanimicrobiota; c__Xenobia
12_25_SSH_R1_paired	0.35	Root; d__Bacteria; p__WOR-3; c__WOR-3
12_25_SSH_R1_paired	0.99	Root; d__Bacteria; p__Calditrichota; c__Calditrichia
12_25_SSH_R1_paired	0.27	Root; d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia
12_25_SSH_R1_paired	0.53	Root; d__Bacteria; p__Nitrospirota; c__Nitrospiria
12_25_SSH_R1_paired	0.71	Root; d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia
12_25_SSH_R1_paired	0.33	Root; d__Bacteria; p__Cyanobacteriota; c__Vampirovibrionia
12_25_SSH_R1_paired	1.68	Root; d__Bacteria; p__Desulfobacterota_B; c__Binatia
12_25_SSH_R1_paired	1.76	Root; d__Bacteria; p__Sumerlaeota; c__Sumerlaeia
12_25_SSH_R1_paired	0.57	Root; d__Bacteria; p__Armatimonadota; c__Hebobacteria
12_25_SSH_R1_paired	0.18	Root; d__Bacteria; p__Armatimonadota; c__Zipacnadia
12_25_SSH_R1_paired	0.58	Root; d__Bacteria; p__Latescibacterota; c__UBA2968
12_25_SSH_R1_paired	0.06	Root; d__Bacteria; p__Cloacimonadota; c__Cloacimonadia
12_25_SSH_R1_paired	0.23	Root; d__Bacteria; p__Hinthialibacterota; c__Hinthialibacteria
12_25_SSH_R1_paired	0.17	Root; d__Bacteria; p__Arandabacterota; c__Arandabacteria
12_25_SSH_R1_paired	0.11	Root; d__Bacteria; p__SZUA-182; c__SZUA-182
12_25_SSH_R1_paired	0.95	Root; d__Bacteria; p__UBA10199; c__UBA10199
12_25_SSH_R1_paired	1.07	Root; d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia
12_25_SSH_R1_paired	0.28	Root; d__Bacteria; p__Margulisbacteria; c__WOR-1
12_25_SSH_R1_paired	0.34	Root; d__Bacteria; p__SAR324; c__SAR324
12_25_SSH_R1_paired	15.18	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Woesearchaeales
12_25_SSH_R1_paired	1.34	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__SCGC-AAA011-G17
12_25_SSH_R1_paired	0.31	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Pacearchaeales
12_25_SSH_R1_paired	0.48	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__UBA10117
12_25_SSH_R1_paired	0.12	Root; d__Archaea; p__Thermoplasmatota; c__EX4484-6; o__EX4484-6
12_25_SSH_R1_paired	0.12	Root; d__Archaea; p__Thermoplasmatota; c__E2; o__DHVEG-1
12_25_SSH_R1_paired	0.23	Root; d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__SG8-5
12_25_SSH_R1_paired	0.31	Root; d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__UBA184
12_25_SSH_R1_paired	1.08	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia; o__Bathyarchaeales
12_25_SSH_R1_paired	0.26	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia; o__TCS64
12_25_SSH_R1_paired	0.26	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia; o__RBG-16-48-13
12_25_SSH_R1_paired	1.14	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia; o__40CM-2-53-6
12_25_SSH_R1_paired	0.59	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales
12_25_SSH_R1_paired	0.31	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Caldarchaeales
12_25_SSH_R1_paired	0.92	Root; d__Archaea; p__Thermoproteota; c__Thermoprotei_A; o__Sulfolobales
12_25_SSH_R1_paired	0.59	Root; d__Archaea; p__Asgardarchaeota; c__Lokiarchaeia; o__Sigynarchaeales
12_25_SSH_R1_paired	0.16	Root; d__Archaea; p__Asgardarchaeota; c__Heimdallarchaeia; o__Heimdallarchaeales
12_25_SSH_R1_paired	2.65	Root; d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales
12_25_SSH_R1_paired	0.11	Root; d__Archaea; p__Halobacteriota; c__Methanosarcinia; o__Methanosarcinales
12_25_SSH_R1_paired	0.7	Root; d__Archaea; p__Altiarchaeota; c__Altiarchaeia; o__IMC4
12_25_SSH_R1_paired	0.48	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia; o__QMZP01
12_25_SSH_R1_paired	0.58	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia; o__CG10238-14
12_25_SSH_R1_paired	0.46	Root; d__Archaea; p__B1Sed10-29; c__B1Sed10-29; o__B1Sed10-29
12_25_SSH_R1_paired	0.29	Root; d__Archaea; p__B1Sed10-29; c__B1Sed10-29; o__WALL01
12_25_SSH_R1_paired	0.64	Root; d__Archaea; p__Iainarchaeota; c__Iainarchaeia; o__Iainarchaeales
12_25_SSH_R1_paired	0.5	Root; d__Archaea; p__Micrarchaeota; c__Micrarchaeia; o__Anstonellales
12_25_SSH_R1_paired	1.06	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales
12_25_SSH_R1_paired	0.41	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales
12_25_SSH_R1_paired	13.71	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales
12_25_SSH_R1_paired	3.36	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__UBA5794
12_25_SSH_R1_paired	0.47	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256
12_25_SSH_R1_paired	0.69	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Nitriliruptorales
12_25_SSH_R1_paired	0.67	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Euzebyales
12_25_SSH_R1_paired	1.76	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__S36-B12
12_25_SSH_R1_paired	7.44	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales
12_25_SSH_R1_paired	7.24	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales
12_25_SSH_R1_paired	0.83	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales
12_25_SSH_R1_paired	0.12	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales
12_25_SSH_R1_paired	7.04	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Anaerosomatales
12_25_SSH_R1_paired	1.42	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales
12_25_SSH_R1_paired	0.26	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738
12_25_SSH_R1_paired	7.53	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales
12_25_SSH_R1_paired	0.06	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales
12_25_SSH_R1_paired	0.79	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA1135
12_25_SSH_R1_paired	0.67	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA2386
12_25_SSH_R1_paired	0.25	Root; d__Bacteria; p__Planctomycetota; c__PLA2; o__PLA2
12_25_SSH_R1_paired	1.72	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales
12_25_SSH_R1_paired	1.13	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales
12_25_SSH_R1_paired	2.37	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__UBA1845
12_25_SSH_R1_paired	0.18	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__SM23-33
12_25_SSH_R1_paired	1.22	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA8108
12_25_SSH_R1_paired	0.31	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA1146
12_25_SSH_R1_paired	0.83	Root; d__Bacteria; p__Planctomycetota; c__B15-G4; o__B15-G4
12_25_SSH_R1_paired	0.35	Root; d__Bacteria; p__Planctomycetota; c__GCA-002687715; o__GCA-002687715
12_25_SSH_R1_paired	0.07	Root; d__Bacteria; p__Planctomycetota; c__JAJSAM01; o__JAKLKS01
12_25_SSH_R1_paired	0.23	Root; d__Bacteria; p__Planctomycetota; c__JACOTG01; o__JACOTG01
12_25_SSH_R1_paired	1.92	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales
12_25_SSH_R1_paired	0.34	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Chromatiales
12_25_SSH_R1_paired	12.6	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales
12_25_SSH_R1_paired	2.3	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Arenicellales
12_25_SSH_R1_paired	5.72	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales
12_25_SSH_R1_paired	0.51	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Competibacterales
12_25_SSH_R1_paired	1.11	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Methylococcales
12_25_SSH_R1_paired	0.18	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Eutrophobiales
12_25_SSH_R1_paired	3.14	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales
12_25_SSH_R1_paired	0.73	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nevskiales
12_25_SSH_R1_paired	0.69	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales
12_25_SSH_R1_paired	1.03	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nitrococcales
12_25_SSH_R1_paired	0.29	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Francisellales
12_25_SSH_R1_paired	0.06	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nitrosococcales
12_25_SSH_R1_paired	0.61	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales
12_25_SSH_R1_paired	7.44	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales
12_25_SSH_R1_paired	2.36	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales
12_25_SSH_R1_paired	0.86	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micavibrionales
12_25_SSH_R1_paired	1.38	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales
12_25_SSH_R1_paired	1.25	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Kiloniellales
12_25_SSH_R1_paired	1.76	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales
12_25_SSH_R1_paired	0.63	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__UBA8366
12_25_SSH_R1_paired	0.12	Root; d__Bacteria; p__Pseudomonadota; c__Zetaproteobacteria; o__Mariprofundales
12_25_SSH_R1_paired	6.76	Root; d__Bacteria; p__Bacteroidota_A; c__Rhodothermia; o__Rhodothermales
12_25_SSH_R1_paired	0.23	Root; d__Bacteria; p__Bacteroidota_A; c__Rhodothermia; o__Balneolales
12_25_SSH_R1_paired	0.81	Root; d__Bacteria; p__Bacteroidota_A; c__Ignavibacteria; o__Ignavibacteriales
12_25_SSH_R1_paired	0.4	Root; d__Bacteria; p__Bacteroidota_A; c__Ignavibacteria; o__SJA-28
12_25_SSH_R1_paired	0.57	Root; d__Bacteria; p__Bacteroidota_A; c__Kapaibacteriia; o__Kapaibacteriales
12_25_SSH_R1_paired	0.69	Root; d__Bacteria; p__Bacteroidota_A; c__UBA10030; o__UBA10030
12_25_SSH_R1_paired	5.94	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales
12_25_SSH_R1_paired	2.03	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales
12_25_SSH_R1_paired	15.97	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales
12_25_SSH_R1_paired	3.32	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales
12_25_SSH_R1_paired	0.88	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__NS11-12g
12_25_SSH_R1_paired	0.29	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__J057
12_25_SSH_R1_paired	0.11	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__AKYH767-A
12_25_SSH_R1_paired	2.87	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales
12_25_SSH_R1_paired	23.69	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales
12_25_SSH_R1_paired	0.48	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__C00003060
12_25_SSH_R1_paired	6.07	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Desulfuromonadales
12_25_SSH_R1_paired	0.52	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales
12_25_SSH_R1_paired	0.12	Root; d__Bacteria; p__Desulfobacterota; c__WTBG01; o__CAIYCZ01
12_25_SSH_R1_paired	1.57	Root; d__Bacteria; p__Desulfobacterota; c__DSM-4660; o__Desulfatiglandales
12_25_SSH_R1_paired	0.75	Root; d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria; o__Syntrophobacterales
12_25_SSH_R1_paired	0.14	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobaccia; o__Desulfobaccales
12_25_SSH_R1_paired	0.45	Root; d__Bacteria; p__Desulfobacterota; c__Desulfarculia; o__Adiutricales
12_25_SSH_R1_paired	0.17	Root; d__Bacteria; p__Desulfobacterota; c__Desulfarculia; o__Desulfarculales
12_25_SSH_R1_paired	1.04	Root; d__Bacteria; p__Desulfobacterota; c__Syntrophia; o__Syntrophales
12_25_SSH_R1_paired	0.34	Root; d__Bacteria; p__Desulfobacterota; c__GWC2-55-46; o__GWC2-55-46
12_25_SSH_R1_paired	4.38	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales
