sample	coverage	taxonomy
12_25_DAC_R1_paired	0.6	Root; d__Bacteria; p__Planctomycetota; c__UBA8108
12_25_DAC_R1_paired	0.31	Root; d__Bacteria; p__Planctomycetota; c__MHYJ01
12_25_DAC_R1_paired	0.69	Root; d__Bacteria; p__Planctomycetota; c__SZUA-567
12_25_DAC_R1_paired	0.47	Root; d__Bacteria; p__Planctomycetota; c__Brocadiia
12_25_DAC_R1_paired	10.16	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae
12_25_DAC_R1_paired	5.12	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia
12_25_DAC_R1_paired	0.56	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria
12_25_DAC_R1_paired	0.7	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia
12_25_DAC_R1_paired	0.5	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria
12_25_DAC_R1_paired	0.67	Root; d__Bacteria; p__Desulfobacterota; c__WTBG01
12_25_DAC_R1_paired	0.21	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia
12_25_DAC_R1_paired	0.41	Root; d__Bacteria; p__Desulfobacterota; c__Desulfarculia
12_25_DAC_R1_paired	0.05	Root; d__Bacteria; p__Desulfobacterota; c__Desulfomonilia
12_25_DAC_R1_paired	0.2	Root; d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria
12_25_DAC_R1_paired	0.41	Root; d__Bacteria; p__Desulfobacterota; c__BSN033
12_25_DAC_R1_paired	0.17	Root; d__Bacteria; p__Desulfobacterota; c__GWC2-55-46
12_25_DAC_R1_paired	4.97	Root; d__Bacteria; p__Bacillota; c__Clostridia
12_25_DAC_R1_paired	6.44	Root; d__Bacteria; p__Bacillota; c__Bacilli
12_25_DAC_R1_paired	0.65	Root; d__Bacteria; p__Bacillota; c__Negativicutes
12_25_DAC_R1_paired	0.62	Root; d__Bacteria; p__Bacillota; c__Limnochordia
12_25_DAC_R1_paired	0.23	Root; d__Bacteria; p__Bacillota; c__Dehalobacteriia
12_25_DAC_R1_paired	0.3	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia
12_25_DAC_R1_paired	8.91	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia
12_25_DAC_R1_paired	1.27	Root; d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria
12_25_DAC_R1_paired	6.06	Root; d__Bacteria; p__Myxococcota; c__Polyangia
12_25_DAC_R1_paired	0.14	Root; d__Bacteria; p__Myxococcota; c__XYA12-FULL-58-9
12_25_DAC_R1_paired	1.15	Root; d__Bacteria; p__Myxococcota; c__UBA9042
12_25_DAC_R1_paired	1.77	Root; d__Bacteria; p__Myxococcota; c__Bradymonadia
12_25_DAC_R1_paired	0.32	Root; d__Bacteria; p__Myxococcota; c__UBA796
12_25_DAC_R1_paired	0.11	Root; d__Bacteria; p__Myxococcota; c__Myxococcia
12_25_DAC_R1_paired	2.67	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia
12_25_DAC_R1_paired	0.7	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria
12_25_DAC_R1_paired	3.15	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia
12_25_DAC_R1_paired	0.98	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia
12_25_DAC_R1_paired	1.98	Root; d__Bacteria; p__Acidobacteriota; c__Polarisedimenticolia
12_25_DAC_R1_paired	0.94	Root; d__Bacteria; p__Acidobacteriota; c__UBA6911
12_25_DAC_R1_paired	0.29	Root; d__Bacteria; p__Acidobacteriota; c__Aminicenantia
12_25_DAC_R1_paired	0.51	Root; d__Bacteria; p__Acidobacteriota; c__B3-B38
12_25_DAC_R1_paired	0.79	Root; d__Bacteria; p__Acidobacteriota; c__Holophagae
12_25_DAC_R1_paired	0.23	Root; d__Bacteria; p__Armatimonadota; c__Zipacnadia
12_25_DAC_R1_paired	1.69	Root; d__Bacteria; p__Krumholzibacteriota; c__Krumholzibacteriia
12_25_DAC_R1_paired	1.78	Root; d__Bacteria; p__Eisenbacteria; c__RBG-16-71-46
12_25_DAC_R1_paired	0.44	Root; d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia
12_25_DAC_R1_paired	0.48	Root; d__Bacteria; p__Nitrospirota; c__Nitrospiria
12_25_DAC_R1_paired	2.87	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia
12_25_DAC_R1_paired	5.57	Root; d__Bacteria; p__Patescibacteriota; c__Patescibacteriia
12_25_DAC_R1_paired	3.54	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia
12_25_DAC_R1_paired	0.23	Root; d__Bacteria; p__Patescibacteriota; c__Saccharimonadia
12_25_DAC_R1_paired	1.86	Root; d__Bacteria; p__Patescibacteriota; c__Gracilibacteria
12_25_DAC_R1_paired	0.23	Root; d__Bacteria; p__Patescibacteriota; c__Dojkabacteria
12_25_DAC_R1_paired	0.23	Root; d__Bacteria; p__Patescibacteriota; c__WWE3
12_25_DAC_R1_paired	0.53	Root; d__Bacteria; p__Patescibacteriota; c__JAEDAM01
12_25_DAC_R1_paired	0.53	Root; d__Bacteria; p__Bacteroidota_A; c__Rhodothermia
12_25_DAC_R1_paired	0.18	Root; d__Bacteria; p__Bacteroidota_A; c__Ignavibacteria
12_25_DAC_R1_paired	0.2	Root; d__Bacteria; p__Bacteroidota_A; c__Kapaibacteriia
12_25_DAC_R1_paired	2.37	Root; d__Bacteria; p__Desulfobacterota_B; c__Binatia
12_25_DAC_R1_paired	0.22	Root; d__Bacteria; p__Bdellovibrionota_B; c__UBA2361
