sample	coverage	taxonomy
01_26_FSB_R1_paired	0.85	Root; d__Archaea; p__Thermoproteota; c__Thermoprotei_A; o__Sulfolobales
01_26_FSB_R1_paired	0.79	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia; o__QMZP01
01_26_FSB_R1_paired	0.42	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia; o__CG10238-14
01_26_FSB_R1_paired	0.83	Root; d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales
01_26_FSB_R1_paired	0.48	Root; d__Archaea; p__Altiarchaeota; c__Altiarchaeia; o__IMC4
01_26_FSB_R1_paired	0.58	Root; d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__SG8-5
01_26_FSB_R1_paired	0.06	Root; d__Archaea; p__Thermoplasmatota; c__EX4484-6; o__EX4484-6
01_26_FSB_R1_paired	0.42	Root; d__Archaea; p__Asgardarchaeota; c__Heimdallarchaeia; o__Heimdallarchaeales
01_26_FSB_R1_paired	0.75	Root; d__Archaea; p__Asgardarchaeota; c__Lokiarchaeia; o__Sigynarchaeales
01_26_FSB_R1_paired	0.53	Root; d__Archaea; p__Iainarchaeota; c__Iainarchaeia; o__Iainarchaeales
01_26_FSB_R1_paired	8.13	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales
01_26_FSB_R1_paired	2.3	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales
01_26_FSB_R1_paired	0.55	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Chromatiales
01_26_FSB_R1_paired	3.02	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales
01_26_FSB_R1_paired	2.65	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales
01_26_FSB_R1_paired	1.55	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Arenicellales
01_26_FSB_R1_paired	1.34	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Methylococcales
01_26_FSB_R1_paired	0.5	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nitrococcales
01_26_FSB_R1_paired	0.64	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Competibacterales
01_26_FSB_R1_paired	1.65	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales
01_26_FSB_R1_paired	4.64	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales
01_26_FSB_R1_paired	1.86	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales
01_26_FSB_R1_paired	1.16	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Kiloniellales
01_26_FSB_R1_paired	0.56	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__MPNO01
01_26_FSB_R1_paired	0.8	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__UBA8366
01_26_FSB_R1_paired	1.65	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales
01_26_FSB_R1_paired	2.45	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales
01_26_FSB_R1_paired	0.44	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales
01_26_FSB_R1_paired	0.11	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micavibrionales
01_26_FSB_R1_paired	0.06	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__ATCC43930
01_26_FSB_R1_paired	1.88	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales
01_26_FSB_R1_paired	0.37	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales
01_26_FSB_R1_paired	1.45	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__GCA-2747355
01_26_FSB_R1_paired	0.31	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__HGW-17
01_26_FSB_R1_paired	0.4	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__Palsa-1104
01_26_FSB_R1_paired	1.35	Root; d__Bacteria; p__Myxococcota; c__XYA12-FULL-58-9; o__XYA12-FULL-58-9
