sample	coverage	taxonomy
10_25_FSB_R1_paired	1.44	Root; d__Bacteria; p__Myxococcota; c__Bradymonadia
10_25_FSB_R1_paired	0.69	Root; d__Bacteria; p__Myxococcota; c__UBA9042
10_25_FSB_R1_paired	0.64	Root; d__Bacteria; p__Myxococcota; c__UBA796
10_25_FSB_R1_paired	0.01	Root; d__Bacteria; p__Myxococcota; c__Myxococcia
10_25_FSB_R1_paired	0.07	Root; d__Bacteria; p__Myxococcota; c__XYA12-FULL-58-9
10_25_FSB_R1_paired	1.19	Root; d__Bacteria; p__Krumholzibacteriota; c__Krumholzibacteriia
10_25_FSB_R1_paired	0.31	Root; d__Bacteria; p__Desulfobacterota_D; c__UBA1144
10_25_FSB_R1_paired	1.5	Root; d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia
10_25_FSB_R1_paired	1.53	Root; d__Bacteria; p__UBA10199; c__UBA10199
10_25_FSB_R1_paired	0.18	Root; d__Bacteria; p__Myxococcota_A; c__UBA9160
10_25_FSB_R1_paired	0.13	Root; d__Bacteria; p__Nitrospinota; c__UBA7883
10_25_FSB_R1_paired	0.43	Root; d__Bacteria; p__Cyanobacteriota; c__Vampirovibrionia
10_25_FSB_R1_paired	1.25	Root; d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia
10_25_FSB_R1_paired	0.25	Root; d__Bacteria; p__Cyanobacteriota; c__Sericytochromatia
10_25_FSB_R1_paired	1.24	Root; d__Bacteria; p__Zhuqueibacterota; c__Zhuqueibacteria
10_25_FSB_R1_paired	2.67	Root; d__Bacteria; p__Desulfobacterota_B; c__Binatia
10_25_FSB_R1_paired	2.29	Root; d__Bacteria; p__Zixibacteria; c__MSB-5A5
10_25_FSB_R1_paired	0.29	Root; d__Bacteria; p__Armatimonadota; c__Zipacnadia
10_25_FSB_R1_paired	0.29	Root; d__Bacteria; p__Armatimonadota; c__Abditibacteriia
10_25_FSB_R1_paired	0.8	Root; d__Bacteria; p__SAR324; c__SAR324
10_25_FSB_R1_paired	0.12	Root; d__Bacteria; p__Fibrobacterota; c__Fibrobacteria
10_25_FSB_R1_paired	0.52	Root; d__Bacteria; p__Bdellovibrionota_G; c__JALEGL01
10_25_FSB_R1_paired	0.6	Root; d__Bacteria; p__Calditrichota; c__Calditrichia
10_25_FSB_R1_paired	0.25	Root; d__Bacteria; p__Methylomirabilota; c__Methylomirabilia
10_25_FSB_R1_paired	0.35	Root; d__Bacteria; p__Aquificota; c__Aquificia
10_25_FSB_R1_paired	0.78	Root; d__Bacteria; p__Sumerlaeota; c__Sumerlaeia
10_25_FSB_R1_paired	0.22	Root; d__Bacteria; p__Latescibacterota; c__UBA2968
10_25_FSB_R1_paired	0.34	Root; d__Bacteria; p__Hinthialibacterota; c__Hinthialibacteria
10_25_FSB_R1_paired	0.4	Root; d__Bacteria; p__Desulfobacterota_E; c__Deferrimicrobia
10_25_FSB_R1_paired	1.03	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales
10_25_FSB_R1_paired	0.51	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia; o__Bathyarchaeales
10_25_FSB_R1_paired	1.49	Root; d__Archaea; p__Thermoproteota; c__Thermoprotei_A; o__Sulfolobales
10_25_FSB_R1_paired	0.1	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Pacearchaeales
10_25_FSB_R1_paired	13.93	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Woesearchaeales
10_25_FSB_R1_paired	2.95	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__SCGC-AAA011-G17
10_25_FSB_R1_paired	0.79	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__UBA10117
10_25_FSB_R1_paired	1.63	Root; d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales
10_25_FSB_R1_paired	0.11	Root; d__Archaea; p__Thermoplasmatota; c__EX4484-6; o__EX4484-6
10_25_FSB_R1_paired	0.39	Root; d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__SG8-5
10_25_FSB_R1_paired	0.58	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia; o__CG10238-14
10_25_FSB_R1_paired	0.33	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia; o__QMZP01
10_25_FSB_R1_paired	0.54	Root; d__Archaea; p__Hydrothermarchaeota; c__Hydrothermarchaeia; o__Hydrothermarchaeales
10_25_FSB_R1_paired	0.54	Root; d__Archaea; p__Altiarchaeota; c__Altiarchaeia; o__IMC4
10_25_FSB_R1_paired	0.17	Root; d__Archaea; p__Asgardarchaeota; c__Heimdallarchaeia; o__Heimdallarchaeales
10_25_FSB_R1_paired	0.05	Root; d__Archaea; p__Asgardarchaeota; c__Heimdallarchaeia; o__Hodarchaeales
10_25_FSB_R1_paired	0.25	Root; d__Archaea; p__Asgardarchaeota; c__Lokiarchaeia; o__Sigynarchaeales
10_25_FSB_R1_paired	0.29	Root; d__Archaea; p__Micrarchaeota; c__Micrarchaeia; o__Anstonellales
10_25_FSB_R1_paired	0.42	Root; d__Archaea; p__Micrarchaeota; c__Micrarchaeia; o__Micrarchaeales
10_25_FSB_R1_paired	0.66	Root; d__Archaea; p__Iainarchaeota; c__Iainarchaeia; o__Iainarchaeales
10_25_FSB_R1_paired	5.97	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales
10_25_FSB_R1_paired	0.18	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales
10_25_FSB_R1_paired	0.58	Root; d__Bacteria; p__Planctomycetota; c__B15-G4; o__B15-G4
10_25_FSB_R1_paired	1.3	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales
10_25_FSB_R1_paired	2.05	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__UBA1845
10_25_FSB_R1_paired	0.71	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales
10_25_FSB_R1_paired	0.06	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales
10_25_FSB_R1_paired	0.41	Root; d__Bacteria; p__Planctomycetota; c__PLA2; o__PLA2
10_25_FSB_R1_paired	0.06	Root; d__Bacteria; p__Planctomycetota; c__SZUA-567; o__H5-PLA8
10_25_FSB_R1_paired	0.69	Root; d__Bacteria; p__Planctomycetota; c__SZUA-567; o__SZUA-567
10_25_FSB_R1_paired	0.17	Root; d__Bacteria; p__Planctomycetota; c__JAJSAM01; o__JAKLKS01
10_25_FSB_R1_paired	0.36	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA2386
10_25_FSB_R1_paired	0.67	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA1135
10_25_FSB_R1_paired	0.31	Root; d__Bacteria; p__Planctomycetota; c__Brocadiia; o__Brocadiales
10_25_FSB_R1_paired	0.87	Root; d__Bacteria; p__Planctomycetota; c__GCA-002687715; o__GCA-002687715
10_25_FSB_R1_paired	0.43	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA1146
10_25_FSB_R1_paired	0.46	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA8108
10_25_FSB_R1_paired	0.62	Root; d__Bacteria; p__Planctomycetota; c__J058; o__J058
10_25_FSB_R1_paired	2.88	Root; d__Bacteria; p__Bacillota; c__Clostridia; o__Christensenellales
10_25_FSB_R1_paired	0.63	Root; d__Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales
10_25_FSB_R1_paired	0.77	Root; d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales
10_25_FSB_R1_paired	1.83	Root; d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales
10_25_FSB_R1_paired	0.11	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Izemoplasmatales
10_25_FSB_R1_paired	0.98	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales_D
10_25_FSB_R1_paired	0.37	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Thermoactinomycetales
10_25_FSB_R1_paired	0.48	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales_B
10_25_FSB_R1_paired	0.26	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales
10_25_FSB_R1_paired	0.58	Root; d__Bacteria; p__Bacillota; c__Desulfotomaculia; o__Desulfotomaculales
10_25_FSB_R1_paired	0.67	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales
10_25_FSB_R1_paired	2.09	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales
10_25_FSB_R1_paired	5.27	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales
10_25_FSB_R1_paired	6.64	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales
10_25_FSB_R1_paired	1.46	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Kiloniellales
10_25_FSB_R1_paired	0.21	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micavibrionales
10_25_FSB_R1_paired	0.89	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales
10_25_FSB_R1_paired	0.11	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__ATCC43930
10_25_FSB_R1_paired	0.79	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__UBA8366
10_25_FSB_R1_paired	0.55	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__MPNO01
10_25_FSB_R1_paired	0.36	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Dongiales
10_25_FSB_R1_paired	2.36	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales
10_25_FSB_R1_paired	8.17	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales
10_25_FSB_R1_paired	1.5	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Arenicellales
10_25_FSB_R1_paired	0.3	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Chromatiales
10_25_FSB_R1_paired	5.19	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales
10_25_FSB_R1_paired	0.1	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Eutrophobiales
10_25_FSB_R1_paired	1.5	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales
10_25_FSB_R1_paired	2.92	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales
10_25_FSB_R1_paired	0.6	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nitrococcales
10_25_FSB_R1_paired	0.43	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Competibacterales
10_25_FSB_R1_paired	1.11	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nevskiales
10_25_FSB_R1_paired	1.23	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Methylococcales
10_25_FSB_R1_paired	0.04	Root; d__Bacteria; p__Patescibacteriota; c__WWE3; o__UBA101185
10_25_FSB_R1_paired	1.33	Root; d__Bacteria; p__Patescibacteriota; c__Gracilibacteria; o__UBA1369
10_25_FSB_R1_paired	8.93	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__UBA9973
10_25_FSB_R1_paired	1.86	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__UBA6257
10_25_FSB_R1_paired	1.78	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__Moranbacterales
10_25_FSB_R1_paired	0.88	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__Minisyncoccales
10_25_FSB_R1_paired	0.12	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__2-02-FULL-40-12
10_25_FSB_R1_paired	0.57	Root; d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__SG8-24
10_25_FSB_R1_paired	0.81	Root; d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__UBA1558
10_25_FSB_R1_paired	0.63	Root; d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__UBA9934
10_25_FSB_R1_paired	1.56	Root; d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__Patescibacteriales
10_25_FSB_R1_paired	0.31	Root; d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__Magasanikbacterales
10_25_FSB_R1_paired	0.4	Root; d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__UBA9570
10_25_FSB_R1_paired	0.23	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia; o__GWA2-44-7
10_25_FSB_R1_paired	0.07	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia; o__Levybacterales
10_25_FSB_R1_paired	2.54	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia; o__UBA1400
10_25_FSB_R1_paired	0.18	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia; o__UBA1406
10_25_FSB_R1_paired	7.7	Root; d__Bacteria; p__Patescibacteriota; c__Saccharimonadia; o__Saccharimonadales
10_25_FSB_R1_paired	0.47	Root; d__Bacteria; p__Patescibacteriota; c__CPR2; o__UBA1875
10_25_FSB_R1_paired	0.46	Root; d__Bacteria; p__Patescibacteriota; c__Dojkabacteria; o__B142
10_25_FSB_R1_paired	0.63	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Promineifilales
10_25_FSB_R1_paired	4.24	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales
10_25_FSB_R1_paired	0.43	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__4572-78
10_25_FSB_R1_paired	0.46	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__B4-G1
10_25_FSB_R1_paired	0.12	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Epilineales
10_25_FSB_R1_paired	1.42	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales
10_25_FSB_R1_paired	1.01	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales
10_25_FSB_R1_paired	0.1	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales
10_25_FSB_R1_paired	0.5	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__DSTF01
10_25_FSB_R1_paired	1.84	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__Dehalococcoidales
10_25_FSB_R1_paired	0.2	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SM23-28-2
10_25_FSB_R1_paired	1.07	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SAR202
10_25_FSB_R1_paired	0.06	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA3495
10_25_FSB_R1_paired	0.31	Root; d__Bacteria; p__Chloroflexota; c__UBA11872; o__UBA11872
10_25_FSB_R1_paired	4.16	Root; d__Bacteria; p__Acidobacteriota; c__Polarisedimenticolia; o__Polarisedimenticolales
