sample	coverage	taxonomy
01_26_PPT_R1_paired	1.58	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia
01_26_PPT_R1_paired	0.46	Root; d__Archaea; p__Thermoproteota; c__Thermoprotei
01_26_PPT_R1_paired	0.22	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria
01_26_PPT_R1_paired	0.32	Root; d__Archaea; p__Asgardarchaeota; c__Lokiarchaeia
01_26_PPT_R1_paired	0.5	Root; d__Archaea; p__Asgardarchaeota; c__Heimdallarchaeia
01_26_PPT_R1_paired	0.22	Root; d__Archaea; p__Thermoplasmatota; c__E2
01_26_PPT_R1_paired	0.16	Root; d__Archaea; p__Thermoplasmatota; c__EX4484-6
01_26_PPT_R1_paired	0.37	Root; d__Archaea; p__Thermoplasmatota; c__Poseidoniia
01_26_PPT_R1_paired	1.46	Root; d__Archaea; p__Thermoplasmatota; c__Thermoplasmata
01_26_PPT_R1_paired	0.39	Root; d__Archaea; p__Altiarchaeota; c__Altiarchaeia
01_26_PPT_R1_paired	2.35	Root; d__Archaea; p__Micrarchaeota; c__Micrarchaeia
01_26_PPT_R1_paired	0.89	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia
01_26_PPT_R1_paired	0.16	Root; d__Archaea; p__Halobacteriota; c__Halobacteria
01_26_PPT_R1_paired	0.17	Root; d__Archaea; p__Iainarchaeota; c__Iainarchaeia
01_26_PPT_R1_paired	33.94	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria
01_26_PPT_R1_paired	13.57	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria
01_26_PPT_R1_paired	0.73	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria
01_26_PPT_R1_paired	0.79	Root; d__Bacteria; p__Desulfobacterota; c__WTBG01
01_26_PPT_R1_paired	0.23	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia
01_26_PPT_R1_paired	0.28	Root; d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria
01_26_PPT_R1_paired	4.77	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia
01_26_PPT_R1_paired	1.28	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia
01_26_PPT_R1_paired	0.27	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria
01_26_PPT_R1_paired	0.23	Root; d__Bacteria; p__Acidobacteriota; c__Aminicenantia
01_26_PPT_R1_paired	1.59	Root; d__Bacteria; p__Acidobacteriota; c__Polarisedimenticolia
01_26_PPT_R1_paired	0.92	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia
01_26_PPT_R1_paired	0.6	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia
01_26_PPT_R1_paired	0.51	Root; d__Bacteria; p__Acidobacteriota; c__Holophagae
01_26_PPT_R1_paired	0.28	Root; d__Bacteria; p__Acidobacteriota; c__UBA6911
01_26_PPT_R1_paired	3.99	Root; d__Bacteria; p__Spirochaetota; c__Spirochaetia
01_26_PPT_R1_paired	1.24	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia
01_26_PPT_R1_paired	0.64	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia
01_26_PPT_R1_paired	4.64	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes
01_26_PPT_R1_paired	0.17	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria
01_26_PPT_R1_paired	0.29	Root; d__Bacteria; p__Actinomycetota; c__Geothermincolia
01_26_PPT_R1_paired	7.81	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae
01_26_PPT_R1_paired	1.18	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria
01_26_PPT_R1_paired	2.78	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia
01_26_PPT_R1_paired	0.79	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia
01_26_PPT_R1_paired	0.23	Root; d__Bacteria; p__Armatimonadota; c__Zipacnadia
01_26_PPT_R1_paired	1.5	Root; d__Bacteria; p__Desulfobacterota_B; c__Binatia
01_26_PPT_R1_paired	0.52	Root; d__Bacteria; p__Bacteroidota_A; c__Rhodothermia
01_26_PPT_R1_paired	0.19	Root; d__Bacteria; p__Bacteroidota_A; c__Ignavibacteria
01_26_PPT_R1_paired	1.84	Root; d__Bacteria; p__Krumholzibacteriota; c__Krumholzibacteriia
01_26_PPT_R1_paired	0.51	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes
01_26_PPT_R1_paired	1.42	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia
01_26_PPT_R1_paired	2.07	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae
01_26_PPT_R1_paired	0.27	Root; d__Bacteria; p__Planctomycetota; c__UBA1135
01_26_PPT_R1_paired	0.57	Root; d__Bacteria; p__Planctomycetota; c__JAJSAM01
01_26_PPT_R1_paired	0.54	Root; d__Bacteria; p__Planctomycetota; c__J058
01_26_PPT_R1_paired	0.68	Root; d__Bacteria; p__Planctomycetota; c__UBA8108
01_26_PPT_R1_paired	0.23	Root; d__Bacteria; p__Planctomycetota; c__PUPC01
01_26_PPT_R1_paired	0.6	Root; d__Bacteria; p__Planctomycetota; c__SZUA-567
01_26_PPT_R1_paired	1.29	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia
01_26_PPT_R1_paired	6.67	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia
01_26_PPT_R1_paired	0.83	Root; d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria
01_26_PPT_R1_paired	2.63	Root; d__Bacteria; p__Myxococcota; c__Polyangia
01_26_PPT_R1_paired	0.06	Root; d__Bacteria; p__Myxococcota; c__XYA12-FULL-58-9
01_26_PPT_R1_paired	0.17	Root; d__Bacteria; p__Myxococcota; c__Bradymonadia
01_26_PPT_R1_paired	0.11	Root; d__Bacteria; p__Myxococcota; c__UBA796
01_26_PPT_R1_paired	0.76	Root; d__Bacteria; p__Myxococcota_A; c__UBA9160
01_26_PPT_R1_paired	6.15	Root; d__Bacteria; p__Patescibacteriota; c__Patescibacteriia
01_26_PPT_R1_paired	2.84	Root; d__Bacteria; p__Patescibacteriota; c__Gracilibacteria
01_26_PPT_R1_paired	3.18	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia
01_26_PPT_R1_paired	2.14	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia
01_26_PPT_R1_paired	0.62	Root; d__Bacteria; p__Patescibacteriota; c__WWE3
01_26_PPT_R1_paired	0.4	Root; d__Bacteria; p__Patescibacteriota; c__Saccharimonadia
01_26_PPT_R1_paired	0.36	Root; d__Bacteria; p__Patescibacteriota; c__JAEDAM01
01_26_PPT_R1_paired	1.36	Root; d__Bacteria; p__Patescibacteriota; c__Dojkabacteria
01_26_PPT_R1_paired	3.21	Root; d__Bacteria; p__Bacillota; c__Clostridia
01_26_PPT_R1_paired	4.17	Root; d__Bacteria; p__Bacillota; c__Bacilli
01_26_PPT_R1_paired	0.52	Root; d__Bacteria; p__Bacillota; c__Limnochordia
01_26_PPT_R1_paired	0.41	Root; d__Bacteria; p__Latescibacterota; c__UBA2968
01_26_PPT_R1_paired	0.57	Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia
01_26_PPT_R1_paired	0.53	Root; d__Bacteria; p__Zhuqueibacterota; c__Zhuqueibacteria
01_26_PPT_R1_paired	0.4	Root; d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia
01_26_PPT_R1_paired	0.32	Root; d__Bacteria; p__Nitrospirota; c__Nitrospiria
01_26_PPT_R1_paired	0.3	Root; d__Bacteria; p__Bdellovibrionota_B; c__UBA2361
01_26_PPT_R1_paired	1.3	Root; d__Bacteria; p__Eisenbacteria; c__RBG-16-71-46
01_26_PPT_R1_paired	1.18	Root; d__Bacteria; p__Calditrichota; c__Calditrichia
01_26_PPT_R1_paired	0.11	Root; d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia
01_26_PPT_R1_paired	0.57	Root; d__Bacteria; p__Bdellovibrionota_G; c__JALEGL01
01_26_PPT_R1_paired	0.06	Root; d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia
01_26_PPT_R1_paired	0.17	Root; d__Bacteria; p__Fibrobacterota; c__Fibrobacteria
01_26_PPT_R1_paired	0.06	Root; d__Bacteria; p__4484-113; c__4484-113
01_26_PPT_R1_paired	2.34	Root; d__Bacteria; p__Zixibacteria; c__MSB-5A5
01_26_PPT_R1_paired	0.34	Root; d__Bacteria; p__WOR-3; c__WOR-3
01_26_PPT_R1_paired	0.12	Root; d__Bacteria; p__Omnitrophota; c__Omnitrophia
01_26_PPT_R1_paired	3.77	Root; d__Bacteria; p__Omnitrophota; c__Koll11
01_26_PPT_R1_paired	1.66	Root; d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia
01_26_PPT_R1_paired	0.34	Root; d__Bacteria; p__Cyanobacteriota; c__Vampirovibrionia
01_26_PPT_R1_paired	1.14	Root; d__Bacteria; p__Sumerlaeota; c__Sumerlaeia
01_26_PPT_R1_paired	1.14	Root; d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia
01_26_PPT_R1_paired	0.35	Root; d__Bacteria; p__UBA10199; c__UBA10199
01_26_PPT_R1_paired	0.23	Root; d__Bacteria; p__Methylomirabilota; c__Methylomirabilia
01_26_PPT_R1_paired	0.29	Root; d__Bacteria; p__JAJVIF01; c__JAJVIF01
01_26_PPT_R1_paired	13.97	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Woesearchaeales
01_26_PPT_R1_paired	2.93	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__SCGC-AAA011-G17
01_26_PPT_R1_paired	0.41	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Pacearchaeales
01_26_PPT_R1_paired	0.52	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__UBA10117
01_26_PPT_R1_paired	0.16	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia; o__Bathyarchaeales
01_26_PPT_R1_paired	0.32	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales
01_26_PPT_R1_paired	0.76	Root; d__Archaea; p__Thermoproteota; c__Thermoprotei_A; o__Sulfolobales
01_26_PPT_R1_paired	0.52	Root; d__Archaea; p__Asgardarchaeota; c__Lokiarchaeia; o__Sigynarchaeales
01_26_PPT_R1_paired	0.16	Root; d__Archaea; p__Asgardarchaeota; c__Heimdallarchaeia; o__Heimdallarchaeales
01_26_PPT_R1_paired	0.31	Root; d__Archaea; p__Thermoplasmatota; c__EX4484-6; o__EX4484-6
01_26_PPT_R1_paired	0.29	Root; d__Archaea; p__Thermoplasmatota; c__Poseidoniia; o__Poseidoniales
01_26_PPT_R1_paired	0.65	Root; d__Archaea; p__Altiarchaeota; c__Altiarchaeia; o__IMC4
01_26_PPT_R1_paired	0.33	Root; d__Archaea; p__Micrarchaeota; c__Micrarchaeia; o__Anstonellales
01_26_PPT_R1_paired	0.9	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia; o__QMZP01
01_26_PPT_R1_paired	0.37	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia; o__CG10238-14
01_26_PPT_R1_paired	1.75	Root; d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales
01_26_PPT_R1_paired	0.32	Root; d__Archaea; p__Halobacteriota; c__Methanosarcinia; o__Methanosarcinales
01_26_PPT_R1_paired	0.69	Root; d__Archaea; p__Iainarchaeota; c__Iainarchaeia; o__Iainarchaeales
01_26_PPT_R1_paired	1.68	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Chromatiales
01_26_PPT_R1_paired	1.59	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales
01_26_PPT_R1_paired	7.36	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales
01_26_PPT_R1_paired	1.94	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Arenicellales
01_26_PPT_R1_paired	0.52	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales
01_26_PPT_R1_paired	0.5	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Competibacterales
01_26_PPT_R1_paired	3.9	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales
01_26_PPT_R1_paired	0.62	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Methylococcales
01_26_PPT_R1_paired	1.3	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales
01_26_PPT_R1_paired	4.53	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales
01_26_PPT_R1_paired	0.2	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales
01_26_PPT_R1_paired	0.28	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__MPNO01
01_26_PPT_R1_paired	1.64	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales
01_26_PPT_R1_paired	0.24	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micavibrionales
01_26_PPT_R1_paired	0.83	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales
01_26_PPT_R1_paired	0.3	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__UBA8366
01_26_PPT_R1_paired	0.93	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales
01_26_PPT_R1_paired	0.99	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Kiloniellales
01_26_PPT_R1_paired	24.61	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales
01_26_PPT_R1_paired	0.27	Root; d__Bacteria; p__Desulfobacterota; c__WTBG01; o__CAIYCZ01
01_26_PPT_R1_paired	1.54	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales
01_26_PPT_R1_paired	1.77	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Desulfuromonadales
01_26_PPT_R1_paired	0.47	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales
01_26_PPT_R1_paired	0.42	Root; d__Bacteria; p__Desulfobacterota; c__DSM-4660; o__Desulfatiglandales
01_26_PPT_R1_paired	0.61	Root; d__Bacteria; p__Desulfobacterota; c__Syntrophia; o__Syntrophales
01_26_PPT_R1_paired	13.22	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales
01_26_PPT_R1_paired	6.29	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales
01_26_PPT_R1_paired	2.64	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales
01_26_PPT_R1_paired	1.31	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales
01_26_PPT_R1_paired	0.19	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__J057
01_26_PPT_R1_paired	0.67	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales
01_26_PPT_R1_paired	3.68	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales
01_26_PPT_R1_paired	0.06	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Fen-336
01_26_PPT_R1_paired	0.34	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales
01_26_PPT_R1_paired	0.87	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Marinacidobacterales
01_26_PPT_R1_paired	0.66	Root; d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales
01_26_PPT_R1_paired	2.39	Root; d__Bacteria; p__Acidobacteriota; c__Polarisedimenticolia; o__Polarisedimenticolales
01_26_PPT_R1_paired	0.51	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales
01_26_PPT_R1_paired	0.17	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales
01_26_PPT_R1_paired	0.73	Root; d__Bacteria; p__Acidobacteriota; c__UBA6911; o__RPQK01
01_26_PPT_R1_paired	0.4	Root; d__Bacteria; p__Acidobacteriota; c__UBA890; o__UBA890
01_26_PPT_R1_paired	0.66	Root; d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__SZUA-6
01_26_PPT_R1_paired	0.51	Root; d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales_E
01_26_PPT_R1_paired	0.63	Root; d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__DSM-27196
01_26_PPT_R1_paired	0.39	Root; d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Treponematales
01_26_PPT_R1_paired	0.23	Root; d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__SPDA01
01_26_PPT_R1_paired	0.61	Root; d__Bacteria; p__Spirochaetota; c__UBA4802; o__UBA4802
01_26_PPT_R1_paired	8.01	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales
01_26_PPT_R1_paired	2.01	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__UBA5794
01_26_PPT_R1_paired	0.59	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256
01_26_PPT_R1_paired	1.13	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales
01_26_PPT_R1_paired	0.17	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales
01_26_PPT_R1_paired	2.61	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Anaerosomatales
01_26_PPT_R1_paired	3.11	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales
01_26_PPT_R1_paired	2.6	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales
01_26_PPT_R1_paired	0.54	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales
01_26_PPT_R1_paired	1.12	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__S36-B12
01_26_PPT_R1_paired	0.19	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Nitriliruptorales
01_26_PPT_R1_paired	0.79	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Euzebyales
01_26_PPT_R1_paired	0.46	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738
01_26_PPT_R1_paired	5.92	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales
01_26_PPT_R1_paired	1.08	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__4572-78
01_26_PPT_R1_paired	1.75	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales
01_26_PPT_R1_paired	0.84	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__B4-G1
01_26_PPT_R1_paired	0.13	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Epilineales
01_26_PPT_R1_paired	0.11	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales
01_26_PPT_R1_paired	0.28	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SZUA-161
01_26_PPT_R1_paired	1.02	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__Dehalococcoidales
01_26_PPT_R1_paired	0.03	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales
01_26_PPT_R1_paired	0.74	Root; d__Bacteria; p__Armatimonadota; c__Zipacnadia; o__Zipacnadales
01_26_PPT_R1_paired	0.86	Root; d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales
01_26_PPT_R1_paired	0.58	Root; d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__HRBIN30
01_26_PPT_R1_paired	4.37	Root; d__Bacteria; p__Bacteroidota_A; c__Rhodothermia; o__Rhodothermales
01_26_PPT_R1_paired	0.67	Root; d__Bacteria; p__Bacteroidota_A; c__Ignavibacteria; o__Ignavibacteriales
01_26_PPT_R1_paired	0.62	Root; d__Bacteria; p__Bacteroidota_A; c__Kapaibacteriia; o__Kapaibacteriales
01_26_PPT_R1_paired	0.4	Root; d__Bacteria; p__Krumholzibacteriota; c__Krumholzibacteriia; o__WVZY01
01_26_PPT_R1_paired	0.92	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales
01_26_PPT_R1_paired	0.16	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Palauibacterales
01_26_PPT_R1_paired	0.23	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales
01_26_PPT_R1_paired	3.09	Root; d__Bacteria; p__Babelota; c__Babeliae; o__Babelales
01_26_PPT_R1_paired	5.64	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales
01_26_PPT_R1_paired	1.43	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales
01_26_PPT_R1_paired	0.55	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__SM23-33
01_26_PPT_R1_paired	1.22	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales
01_26_PPT_R1_paired	1.56	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__UBA1845
01_26_PPT_R1_paired	0.33	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA1135
01_26_PPT_R1_paired	0.32	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA2386
01_26_PPT_R1_paired	0.43	Root; d__Bacteria; p__Planctomycetota; c__PLA2; o__PLA2
01_26_PPT_R1_paired	0.11	Root; d__Bacteria; p__Planctomycetota; c__JAJSAM01; o__JAKLKS01
01_26_PPT_R1_paired	0.34	Root; d__Bacteria; p__Planctomycetota; c__GCA-002687715; o__GCA-002687715
01_26_PPT_R1_paired	0.66	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA8108
01_26_PPT_R1_paired	0.51	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA1146
01_26_PPT_R1_paired	0.34	Root; d__Bacteria; p__Planctomycetota; c__B15-G4; o__B15-G4
01_26_PPT_R1_paired	3.39	Root; d__Bacteria; p__Chlamydiota; c__Chlamydiia; o__Chlamydiales
01_26_PPT_R1_paired	1.99	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Verrucomicrobiales
01_26_PPT_R1_paired	0.9	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales
01_26_PPT_R1_paired	1.92	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Opitutales
01_26_PPT_R1_paired	3.65	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales
01_26_PPT_R1_paired	4.14	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__UBA8416
01_26_PPT_R1_paired	0.29	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__Kiritimatiellales
01_26_PPT_R1_paired	0.41	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__SLAD01
01_26_PPT_R1_paired	0.57	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__RFP12
01_26_PPT_R1_paired	0.08	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__SS1-B-03-39
01_26_PPT_R1_paired	0.39	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__CAIQIC01
01_26_PPT_R1_paired	0.62	Root; d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales
01_26_PPT_R1_paired	0.54	Root; d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Oligosphaerales
01_26_PPT_R1_paired	1.89	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales
01_26_PPT_R1_paired	1.78	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__GCA-2747355
01_26_PPT_R1_paired	0.35	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales
