sample	coverage	taxonomy
12_25_TCR_R1_paired	0.06	Root; d__Bacteria; p__Bacteroidota_A; c__Kapaibacteriia
12_25_TCR_R1_paired	5.11	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia
12_25_TCR_R1_paired	0.06	Root; d__Bacteria; p__Chlamydiota; c__Chlamydiia
12_25_TCR_R1_paired	1.96	Root; d__Bacteria; p__Eisenbacteria; c__RBG-16-71-46
12_25_TCR_R1_paired	0.76	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes
12_25_TCR_R1_paired	6.04	Root; d__Bacteria; p__Bacillota; c__Clostridia
12_25_TCR_R1_paired	5.62	Root; d__Bacteria; p__Bacillota; c__Bacilli
12_25_TCR_R1_paired	0.39	Root; d__Bacteria; p__Bacillota; c__Negativicutes
12_25_TCR_R1_paired	0.06	Root; d__Bacteria; p__Bacillota; c__Dehalobacteriia
12_25_TCR_R1_paired	2.13	Root; d__Bacteria; p__Krumholzibacteriota; c__Krumholzibacteriia
12_25_TCR_R1_paired	0.48	Root; d__Bacteria; p__Myxococcota_A; c__UBA9160
12_25_TCR_R1_paired	1.31	Root; d__Bacteria; p__Zhuqueibacterota; c__Zhuqueibacteria
12_25_TCR_R1_paired	1.21	Root; d__Bacteria; p__Calditrichota; c__Calditrichia
12_25_TCR_R1_paired	2.54	Root; d__Bacteria; p__Desulfobacterota_B; c__Binatia
12_25_TCR_R1_paired	1.18	Root; d__Bacteria; p__UBA10199; c__UBA10199
12_25_TCR_R1_paired	0.64	Root; d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia
12_25_TCR_R1_paired	0.18	Root; d__Bacteria; p__Cyanobacteriota; c__Vampirovibrionia
12_25_TCR_R1_paired	0.34	Root; d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia
12_25_TCR_R1_paired	0.34	Root; d__Bacteria; p__Nitrospirota; c__Nitrospiria
12_25_TCR_R1_paired	0.66	Root; d__Bacteria; p__Armatimonadota; c__Zipacnadia
12_25_TCR_R1_paired	0.13	Root; d__Bacteria; p__Bdellovibrionota_B; c__UBA2361
12_25_TCR_R1_paired	0.08	Root; d__Bacteria; p__Bdellovibrionota_B; c__Oligoflexia
12_25_TCR_R1_paired	3.07	Root; d__Bacteria; p__Omnitrophota; c__Koll11
12_25_TCR_R1_paired	0.07	Root; d__Bacteria; p__Omnitrophota; c__Omnitrophia
12_25_TCR_R1_paired	0.12	Root; d__Bacteria; p__4484-113; c__4484-113
12_25_TCR_R1_paired	0.06	Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia
12_25_TCR_R1_paired	0.45	Root; d__Bacteria; p__Hinthialibacterota; c__Hinthialibacteria
12_25_TCR_R1_paired	0.52	Root; d__Bacteria; p__Bdellovibrionota_G; c__JALEGL01
12_25_TCR_R1_paired	4.43	Root; d__Bacteria; p__Spirochaetota; c__Spirochaetia
12_25_TCR_R1_paired	0.12	Root; d__Bacteria; p__SZUA-182; c__SZUA-182
12_25_TCR_R1_paired	0.53	Root; d__Bacteria; p__Latescibacterota; c__UBA2968
12_25_TCR_R1_paired	0.59	Root; d__Bacteria; p__JAFGBW01; c__JAFGBW01
12_25_TCR_R1_paired	0.06	Root; d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia
12_25_TCR_R1_paired	0.23	Root; d__Bacteria; p__WOR-3; c__WOR-3
12_25_TCR_R1_paired	0.51	Root; d__Bacteria; p__Desulfobacterota_D; c__UBA1144
12_25_TCR_R1_paired	0.66	Root; d__Bacteria; p__Methylomirabilota; c__Methylomirabilia
12_25_TCR_R1_paired	1.43	Root; d__Bacteria; p__Sumerlaeota; c__Sumerlaeia
12_25_TCR_R1_paired	0.64	Root; d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia
12_25_TCR_R1_paired	0.16	Root; d__Archaea; p__Thermoplasmatota; c__EX4484-6; o__EX4484-6
12_25_TCR_R1_paired	0.15	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia; o__TCS64
12_25_TCR_R1_paired	0.71	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia; o__Bathyarchaeales
12_25_TCR_R1_paired	0.19	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia; o__RBG-16-48-13
12_25_TCR_R1_paired	0.37	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia; o__40CM-2-53-6
12_25_TCR_R1_paired	1.07	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales
12_25_TCR_R1_paired	1.23	Root; d__Archaea; p__Thermoproteota; c__Thermoprotei_A; o__Sulfolobales
12_25_TCR_R1_paired	0.49	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria_A; o__Caldarchaeales
12_25_TCR_R1_paired	10.53	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Woesearchaeales
12_25_TCR_R1_paired	0.33	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Pacearchaeales
12_25_TCR_R1_paired	1.11	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__SCGC-AAA011-G17
12_25_TCR_R1_paired	0.16	Root; d__Archaea; p__Halobacteriota; c__Methanosarcinia; o__Methanosarcinales
12_25_TCR_R1_paired	2.54	Root; d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales
12_25_TCR_R1_paired	0.65	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia; o__CG10238-14
12_25_TCR_R1_paired	0.39	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia; o__QMZP01
12_25_TCR_R1_paired	1.05	Root; d__Archaea; p__Asgardarchaeota; c__Lokiarchaeia; o__Sigynarchaeales
12_25_TCR_R1_paired	0.12	Root; d__Archaea; p__Asgardarchaeota; c__Heimdallarchaeia; o__Heimdallarchaeales
12_25_TCR_R1_paired	0.43	Root; d__Archaea; p__Micrarchaeota; c__Micrarchaeia; o__Anstonellales
12_25_TCR_R1_paired	0.82	Root; d__Archaea; p__Micrarchaeota; c__Micrarchaeia; o__Micrarchaeales
12_25_TCR_R1_paired	22.42	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales
12_25_TCR_R1_paired	0.2	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__C00003060
12_25_TCR_R1_paired	2.91	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales
12_25_TCR_R1_paired	2.92	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Desulfuromonadales
12_25_TCR_R1_paired	0.52	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales
12_25_TCR_R1_paired	0.68	Root; d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria; o__Syntrophobacterales
12_25_TCR_R1_paired	1.87	Root; d__Bacteria; p__Desulfobacterota; c__DSM-4660; o__Desulfatiglandales
12_25_TCR_R1_paired	0.29	Root; d__Bacteria; p__Desulfobacterota; c__WTBG01; o__CAIYCZ01
12_25_TCR_R1_paired	0.44	Root; d__Bacteria; p__Desulfobacterota; c__Desulfarculia; o__Desulfarculales
12_25_TCR_R1_paired	0.06	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobaccia; o__Desulfobaccales
12_25_TCR_R1_paired	1.11	Root; d__Bacteria; p__Desulfobacterota; c__Syntrophia; o__Syntrophales
12_25_TCR_R1_paired	2.14	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__Moranbacterales
12_25_TCR_R1_paired	2.95	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__UBA9973
12_25_TCR_R1_paired	0.46	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__UBA6257
12_25_TCR_R1_paired	4.79	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia; o__UBA1400
12_25_TCR_R1_paired	0.39	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia; o__GWA2-44-7
12_25_TCR_R1_paired	0.42	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia; o__PFEM01
12_25_TCR_R1_paired	0.74	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia; o__UBA1406
12_25_TCR_R1_paired	1.09	Root; d__Bacteria; p__Patescibacteriota; c__Gracilibacteria; o__UBA1369
12_25_TCR_R1_paired	0.06	Root; d__Bacteria; p__Patescibacteriota; c__Gracilibacteria; o__JAUYGZ01
12_25_TCR_R1_paired	2.21	Root; d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__Patescibacteriales
12_25_TCR_R1_paired	0.22	Root; d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__UBA1558
12_25_TCR_R1_paired	0.98	Root; d__Bacteria; p__Patescibacteriota; c__Dojkabacteria; o__SC72
12_25_TCR_R1_paired	5.65	Root; d__Bacteria; p__Patescibacteriota; c__Saccharimonadia; o__Saccharimonadales
12_25_TCR_R1_paired	0.85	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Chromatiales
12_25_TCR_R1_paired	2.89	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales
12_25_TCR_R1_paired	5.36	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales
12_25_TCR_R1_paired	1.56	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales
12_25_TCR_R1_paired	9.69	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales
12_25_TCR_R1_paired	0.82	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales
12_25_TCR_R1_paired	1.81	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Arenicellales
12_25_TCR_R1_paired	0.53	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nitrococcales
12_25_TCR_R1_paired	0.16	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Competibacterales
12_25_TCR_R1_paired	0.06	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nitrosococcales
12_25_TCR_R1_paired	0.45	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Methylococcales
12_25_TCR_R1_paired	7.13	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales
12_25_TCR_R1_paired	0.38	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales
12_25_TCR_R1_paired	1.55	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Kiloniellales
12_25_TCR_R1_paired	1.69	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales
12_25_TCR_R1_paired	2.0	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales
12_25_TCR_R1_paired	0.4	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__UBA8366
12_25_TCR_R1_paired	0.43	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Reyranellales
12_25_TCR_R1_paired	0.58	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales
12_25_TCR_R1_paired	0.03	Root; d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales
12_25_TCR_R1_paired	0.08	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales
12_25_TCR_R1_paired	5.18	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales
12_25_TCR_R1_paired	0.08	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Gp7-AA8
12_25_TCR_R1_paired	0.69	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__UBA5066
12_25_TCR_R1_paired	1.24	Root; d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales
12_25_TCR_R1_paired	3.4	Root; d__Bacteria; p__Acidobacteriota; c__Polarisedimenticolia; o__Polarisedimenticolales
12_25_TCR_R1_paired	0.11	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Fen-336
12_25_TCR_R1_paired	1.62	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales
12_25_TCR_R1_paired	0.8	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Marinacidobacterales
12_25_TCR_R1_paired	0.24	Root; d__Bacteria; p__Acidobacteriota; c__UBA890; o__UBA890
12_25_TCR_R1_paired	0.51	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales
12_25_TCR_R1_paired	1.2	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales
12_25_TCR_R1_paired	0.7	Root; d__Bacteria; p__Acidobacteriota; c__UBA6911; o__RPQK01
12_25_TCR_R1_paired	0.23	Root; d__Bacteria; p__Acidobacteriota; c__UBA4820; o__UBA4820
12_25_TCR_R1_paired	0.64	Root; d__Bacteria; p__Zixibacteria; c__MSB-5A5; o__GN15
12_25_TCR_R1_paired	0.12	Root; d__Bacteria; p__Zixibacteria; c__MSB-5A5; o__WJJR01
12_25_TCR_R1_paired	0.34	Root; d__Bacteria; p__Zixibacteria; c__MSB-5A5; o__UBA10806
12_25_TCR_R1_paired	0.57	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales
12_25_TCR_R1_paired	0.43	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales
12_25_TCR_R1_paired	12.0	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales
12_25_TCR_R1_paired	3.93	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__UBA5794
12_25_TCR_R1_paired	1.57	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256
12_25_TCR_R1_paired	2.19	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__S36-B12
12_25_TCR_R1_paired	3.89	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales
12_25_TCR_R1_paired	3.18	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales
12_25_TCR_R1_paired	1.04	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales
12_25_TCR_R1_paired	0.17	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales
12_25_TCR_R1_paired	0.17	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales
12_25_TCR_R1_paired	0.45	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Euzebyales
12_25_TCR_R1_paired	0.48	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Nitriliruptorales
12_25_TCR_R1_paired	4.84	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Anaerosomatales
12_25_TCR_R1_paired	1.19	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales
12_25_TCR_R1_paired	0.36	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738
12_25_TCR_R1_paired	0.9	Root; d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales
12_25_TCR_R1_paired	7.29	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales
12_25_TCR_R1_paired	1.48	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__UBA1845
12_25_TCR_R1_paired	0.11	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__SM23-33
12_25_TCR_R1_paired	1.32	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales
12_25_TCR_R1_paired	0.77	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales
12_25_TCR_R1_paired	0.34	Root; d__Bacteria; p__Planctomycetota; c__PLA2; o__PLA2
12_25_TCR_R1_paired	0.5	Root; d__Bacteria; p__Planctomycetota; c__Brocadiia; o__Brocadiales
12_25_TCR_R1_paired	0.71	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA1135
12_25_TCR_R1_paired	0.37	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA2386
12_25_TCR_R1_paired	1.24	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA8108
12_25_TCR_R1_paired	0.6	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA1146
12_25_TCR_R1_paired	0.64	Root; d__Bacteria; p__Planctomycetota; c__B15-G4; o__B15-G4
12_25_TCR_R1_paired	0.45	Root; d__Bacteria; p__Planctomycetota; c__GCA-002687715; o__GCA-002687715
12_25_TCR_R1_paired	0.98	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Promineifilales
12_25_TCR_R1_paired	7.66	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales
12_25_TCR_R1_paired	1.06	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__4572-78
12_25_TCR_R1_paired	0.56	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__B4-G1
12_25_TCR_R1_paired	2.57	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales
12_25_TCR_R1_paired	0.45	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__UBA7937
12_25_TCR_R1_paired	0.11	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__UBA2200
12_25_TCR_R1_paired	0.34	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Epilineales
12_25_TCR_R1_paired	0.65	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales
