sample	coverage	taxonomy
11_25_MPT_R1_paired	1.03	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia
11_25_MPT_R1_paired	0.33	Root; d__Archaea; p__Thermoproteota; c__Thermoprotei
11_25_MPT_R1_paired	1.51	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia
11_25_MPT_R1_paired	0.05	Root; d__Archaea; p__Asgardarchaeota; c__Heimdallarchaeia
11_25_MPT_R1_paired	0.16	Root; d__Archaea; p__Halobacteriota; c__Halobacteria
11_25_MPT_R1_paired	0.23	Root; d__Archaea; p__Halobacteriota; c__Archaeoglobi
11_25_MPT_R1_paired	0.22	Root; d__Archaea; p__Thermoplasmatota; c__E2
11_25_MPT_R1_paired	1.0	Root; d__Archaea; p__Thermoplasmatota; c__Thermoplasmata
11_25_MPT_R1_paired	0.92	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia
11_25_MPT_R1_paired	2.11	Root; d__Archaea; p__Micrarchaeota; c__Micrarchaeia
11_25_MPT_R1_paired	3.46	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia
11_25_MPT_R1_paired	4.27	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae
11_25_MPT_R1_paired	0.21	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria
11_25_MPT_R1_paired	0.34	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia
11_25_MPT_R1_paired	2.05	Root; d__Bacteria; p__Bacillota; c__Clostridia
11_25_MPT_R1_paired	0.41	Root; d__Bacteria; p__Bacillota; c__Negativicutes
11_25_MPT_R1_paired	3.65	Root; d__Bacteria; p__Bacillota; c__Bacilli
11_25_MPT_R1_paired	3.18	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes
11_25_MPT_R1_paired	1.36	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia
11_25_MPT_R1_paired	0.41	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia
11_25_MPT_R1_paired	0.4	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria
11_25_MPT_R1_paired	0.41	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia
11_25_MPT_R1_paired	0.53	Root; d__Bacteria; p__Bdellovibrionota_B; c__UBA2361
11_25_MPT_R1_paired	0.06	Root; d__Bacteria; p__Bdellovibrionota_B; c__Oligoflexia
11_25_MPT_R1_paired	40.48	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria
11_25_MPT_R1_paired	16.35	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria
11_25_MPT_R1_paired	4.95	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia
11_25_MPT_R1_paired	2.56	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae
11_25_MPT_R1_paired	0.95	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia
11_25_MPT_R1_paired	0.29	Root; d__Bacteria; p__Planctomycetota; c__J058
11_25_MPT_R1_paired	0.56	Root; d__Bacteria; p__Planctomycetota; c__UBA8108
11_25_MPT_R1_paired	0.46	Root; d__Bacteria; p__Planctomycetota; c__UBA1135
11_25_MPT_R1_paired	0.47	Root; d__Bacteria; p__Planctomycetota; c__JAJSAM01
11_25_MPT_R1_paired	0.62	Root; d__Bacteria; p__Planctomycetota; c__SZUA-567
11_25_MPT_R1_paired	0.3	Root; d__Bacteria; p__Planctomycetota; c__Brocadiia
11_25_MPT_R1_paired	0.37	Root; d__Bacteria; p__Planctomycetota; c__MHYJ01
11_25_MPT_R1_paired	0.52	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria
11_25_MPT_R1_paired	0.37	Root; d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria
11_25_MPT_R1_paired	0.23	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia
11_25_MPT_R1_paired	0.79	Root; d__Bacteria; p__Nitrospirota; c__Nitrospiria
11_25_MPT_R1_paired	0.4	Root; d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia
11_25_MPT_R1_paired	0.5	Root; d__Bacteria; p__Calditrichota; c__Calditrichia
11_25_MPT_R1_paired	2.01	Root; d__Bacteria; p__Krumholzibacteriota; c__Krumholzibacteriia
11_25_MPT_R1_paired	1.31	Root; d__Bacteria; p__Patescibacteriota; c__Gracilibacteria
11_25_MPT_R1_paired	0.17	Root; d__Bacteria; p__Patescibacteriota; c__Saccharimonadia
11_25_MPT_R1_paired	3.01	Root; d__Bacteria; p__Patescibacteriota; c__Patescibacteriia
11_25_MPT_R1_paired	1.42	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia
11_25_MPT_R1_paired	0.47	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia
11_25_MPT_R1_paired	0.11	Root; d__Bacteria; p__Patescibacteriota; c__WWE3
11_25_MPT_R1_paired	0.12	Root; d__Bacteria; p__Bacteroidota_A; c__Ignavibacteria
11_25_MPT_R1_paired	0.25	Root; d__Bacteria; p__Bacteroidota_A; c__Rhodothermia
11_25_MPT_R1_paired	0.11	Root; d__Bacteria; p__Myxococcota; c__UBA796
11_25_MPT_R1_paired	2.02	Root; d__Bacteria; p__Myxococcota; c__Polyangia
11_25_MPT_R1_paired	0.06	Root; d__Bacteria; p__Myxococcota; c__XYA12-FULL-58-9
11_25_MPT_R1_paired	0.8	Root; d__Bacteria; p__Myxococcota; c__Bradymonadia
11_25_MPT_R1_paired	0.06	Root; d__Bacteria; p__Myxococcota; c__Myxococcia
11_25_MPT_R1_paired	0.84	Root; d__Bacteria; p__Myxococcota; c__UBA9042
11_25_MPT_R1_paired	0.5	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes
11_25_MPT_R1_paired	1.35	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia
11_25_MPT_R1_paired	3.5	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia
11_25_MPT_R1_paired	0.52	Root; d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria
11_25_MPT_R1_paired	0.4	Root; d__Bacteria; p__Myxococcota_A; c__UBA9160
11_25_MPT_R1_paired	2.15	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia
11_25_MPT_R1_paired	1.69	Root; d__Bacteria; p__Acidobacteriota; c__Polarisedimenticolia
11_25_MPT_R1_paired	0.74	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria
11_25_MPT_R1_paired	1.41	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia
11_25_MPT_R1_paired	0.21	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia
11_25_MPT_R1_paired	0.17	Root; d__Bacteria; p__Acidobacteriota; c__UBA6911
11_25_MPT_R1_paired	2.15	Root; d__Bacteria; p__Desulfobacterota_B; c__Binatia
11_25_MPT_R1_paired	0.9	Root; d__Bacteria; p__Zixibacteria; c__MSB-5A5
11_25_MPT_R1_paired	1.1	Root; d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia
11_25_MPT_R1_paired	1.31	Root; d__Bacteria; p__Spirochaetota; c__Spirochaetia
11_25_MPT_R1_paired	1.06	Root; d__Bacteria; p__Eisenbacteria; c__RBG-16-71-46
11_25_MPT_R1_paired	0.56	Root; d__Bacteria; p__Latescibacterota; c__UBA2968
11_25_MPT_R1_paired	2.27	Root; d__Bacteria; p__Omnitrophota; c__Koll11
11_25_MPT_R1_paired	0.4	Root; d__Bacteria; p__Poribacteria; c__WGA-4E
11_25_MPT_R1_paired	0.36	Root; d__Bacteria; p__Methylomirabilota; c__Methylomirabilia
11_25_MPT_R1_paired	0.45	Root; d__Bacteria; p__Desulfobacterota_D; c__UBA1144
11_25_MPT_R1_paired	0.38	Root; d__Bacteria; p__Zhuqueibacterota; c__Zhuqueibacteria
11_25_MPT_R1_paired	0.46	Root; d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia
11_25_MPT_R1_paired	0.85	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales
11_25_MPT_R1_paired	0.26	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Pacearchaeales
11_25_MPT_R1_paired	7.81	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Woesearchaeales
11_25_MPT_R1_paired	0.77	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__SCGC-AAA011-G17
11_25_MPT_R1_paired	1.0	Root; d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales
11_25_MPT_R1_paired	0.05	Root; d__Archaea; p__Thermoplasmatota; c__E2; o__JACPAO01
11_25_MPT_R1_paired	0.38	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia; o__CG10238-14
11_25_MPT_R1_paired	0.38	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia; o__QMZP01
11_25_MPT_R1_paired	0.81	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__DSTF01
11_25_MPT_R1_paired	0.85	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SAR202
11_25_MPT_R1_paired	0.84	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__4572-78
11_25_MPT_R1_paired	2.82	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales
11_25_MPT_R1_paired	0.17	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Promineifilales
11_25_MPT_R1_paired	1.09	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales
11_25_MPT_R1_paired	0.06	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales
11_25_MPT_R1_paired	0.23	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales
11_25_MPT_R1_paired	3.81	Root; d__Bacteria; p__Chlamydiota; c__Chlamydiia; o__Chlamydiales
11_25_MPT_R1_paired	0.74	Root; d__Bacteria; p__Bacillota; c__Clostridia; o__Christensenellales
11_25_MPT_R1_paired	1.04	Root; d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales
11_25_MPT_R1_paired	0.11	Root; d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales
11_25_MPT_R1_paired	0.34	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales_G
11_25_MPT_R1_paired	0.11	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales_D
11_25_MPT_R1_paired	3.03	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales
11_25_MPT_R1_paired	0.84	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales
11_25_MPT_R1_paired	2.21	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales
11_25_MPT_R1_paired	0.23	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales
11_25_MPT_R1_paired	0.69	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales
11_25_MPT_R1_paired	12.64	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales
11_25_MPT_R1_paired	4.99	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__UBA5794
11_25_MPT_R1_paired	0.35	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256
11_25_MPT_R1_paired	1.25	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Nitriliruptorales
11_25_MPT_R1_paired	0.41	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Euzebyales
11_25_MPT_R1_paired	2.75	Root; d__Bacteria; p__Bdellovibrionota_B; c__UBA2361; o__UBA2361
11_25_MPT_R1_paired	1.25	Root; d__Bacteria; p__Bdellovibrionota_B; c__UBA2361; o__SZUA-149
11_25_MPT_R1_paired	0.39	Root; d__Bacteria; p__Bdellovibrionota_B; c__Oligoflexia; o__Oligoflexales
11_25_MPT_R1_paired	0.06	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Eutrophobiales
11_25_MPT_R1_paired	4.51	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales
11_25_MPT_R1_paired	9.71	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales
11_25_MPT_R1_paired	2.51	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Arenicellales
11_25_MPT_R1_paired	4.54	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales
11_25_MPT_R1_paired	1.66	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales
11_25_MPT_R1_paired	0.49	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Chromatiales
11_25_MPT_R1_paired	2.36	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales
11_25_MPT_R1_paired	0.71	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Competibacterales
11_25_MPT_R1_paired	1.03	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nitrococcales
11_25_MPT_R1_paired	0.71	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nevskiales
11_25_MPT_R1_paired	0.99	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Methylococcales
11_25_MPT_R1_paired	1.86	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Kiloniellales
11_25_MPT_R1_paired	6.78	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales
11_25_MPT_R1_paired	1.59	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales
11_25_MPT_R1_paired	1.06	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales
11_25_MPT_R1_paired	0.4	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales
11_25_MPT_R1_paired	2.86	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales
11_25_MPT_R1_paired	1.07	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__UBA8366
11_25_MPT_R1_paired	0.49	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__MPNO01
11_25_MPT_R1_paired	4.4	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales
11_25_MPT_R1_paired	1.42	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales
11_25_MPT_R1_paired	3.31	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales
11_25_MPT_R1_paired	1.71	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales
11_25_MPT_R1_paired	0.45	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__J057
11_25_MPT_R1_paired	2.21	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales
11_25_MPT_R1_paired	1.8	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__UBA1845
11_25_MPT_R1_paired	0.64	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales
11_25_MPT_R1_paired	8.84	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales
11_25_MPT_R1_paired	0.35	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales
11_25_MPT_R1_paired	0.31	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__JALXBF01
11_25_MPT_R1_paired	0.69	Root; d__Bacteria; p__Planctomycetota; c__J058; o__J058
11_25_MPT_R1_paired	0.45	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA8108
11_25_MPT_R1_paired	0.83	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA1146
11_25_MPT_R1_paired	0.99	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA1135
11_25_MPT_R1_paired	0.22	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA2386
11_25_MPT_R1_paired	0.95	Root; d__Bacteria; p__Planctomycetota; c__B15-G4; o__B15-G4
11_25_MPT_R1_paired	0.29	Root; d__Bacteria; p__Planctomycetota; c__PLA2; o__PLA2
11_25_MPT_R1_paired	0.45	Root; d__Bacteria; p__Planctomycetota; c__GCA-002687715; o__GCA-002687715
11_25_MPT_R1_paired	6.2	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales
11_25_MPT_R1_paired	0.46	Root; d__Bacteria; p__Desulfobacterota; c__DSM-4660; o__Desulfatiglandales
11_25_MPT_R1_paired	1.36	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Desulfuromonadales
11_25_MPT_R1_paired	0.45	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales
11_25_MPT_R1_paired	2.78	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales
11_25_MPT_R1_paired	0.36	Root; d__Bacteria; p__Desulfobacterota; c__Syntrophia; o__Syntrophales
11_25_MPT_R1_paired	1.11	Root; d__Bacteria; p__Hydrogenedentota; c__Hydrogenedentia; o__Hydrogenedentales
11_25_MPT_R1_paired	0.49	Root; d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales
11_25_MPT_R1_paired	0.28	Root; d__Bacteria; p__Calditrichota; c__Calditrichia; o__Calditrichales
11_25_MPT_R1_paired	0.21	Root; d__Bacteria; p__Calditrichota; c__Calditrichia; o__RBG-13-44-9
11_25_MPT_R1_paired	0.24	Root; d__Bacteria; p__Krumholzibacteriota; c__Krumholzibacteriia; o__WVZY01
11_25_MPT_R1_paired	0.06	Root; d__Bacteria; p__Patescibacteriota; c__Gracilibacteria; o__CAIRYL01
11_25_MPT_R1_paired	0.4	Root; d__Bacteria; p__Patescibacteriota; c__Gracilibacteria; o__UBA1369
11_25_MPT_R1_paired	4.27	Root; d__Bacteria; p__Patescibacteriota; c__Saccharimonadia; o__Saccharimonadales
11_25_MPT_R1_paired	0.44	Root; d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__Patescibacteriales
11_25_MPT_R1_paired	4.08	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__UBA9973
11_25_MPT_R1_paired	0.57	Root; d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales
11_25_MPT_R1_paired	0.18	Root; d__Bacteria; p__Bacteroidota_A; c__Ignavibacteria; o__Ignavibacteriales
11_25_MPT_R1_paired	8.51	Root; d__Bacteria; p__Bacteroidota_A; c__Rhodothermia; o__Rhodothermales
11_25_MPT_R1_paired	0.35	Root; d__Bacteria; p__Bacteroidota_A; c__Rhodothermia; o__Balneolales
11_25_MPT_R1_paired	0.89	Root; d__Bacteria; p__Myxococcota; c__UBA796; o__UBA796
11_25_MPT_R1_paired	2.77	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales
11_25_MPT_R1_paired	0.46	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__Palsa-1104
11_25_MPT_R1_paired	0.06	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__HGW-17
11_25_MPT_R1_paired	0.91	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__GCA-2747355
11_25_MPT_R1_paired	0.7	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales
11_25_MPT_R1_paired	1.18	Root; d__Bacteria; p__Myxococcota; c__XYA12-FULL-58-9; o__XYA12-FULL-58-9
11_25_MPT_R1_paired	0.11	Root; d__Bacteria; p__Myxococcota; c__Bradymonadia; o__Bradymonadales
11_25_MPT_R1_paired	0.19	Root; d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales
11_25_MPT_R1_paired	0.74	Root; d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales
11_25_MPT_R1_paired	0.27	Root; d__Bacteria; p__Bdellovibrionota; c__UBA1018; o__UBA1018
11_25_MPT_R1_paired	0.78	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales
11_25_MPT_R1_paired	0.35	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Palauibacterales
11_25_MPT_R1_paired	0.26	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales
11_25_MPT_R1_paired	2.32	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Opitutales
11_25_MPT_R1_paired	0.66	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Verrucomicrobiales
11_25_MPT_R1_paired	0.85	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales
11_25_MPT_R1_paired	2.44	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales
11_25_MPT_R1_paired	0.54	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__SLAD01
11_25_MPT_R1_paired	0.38	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__Kiritimatiellales
11_25_MPT_R1_paired	0.4	Root; d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales
11_25_MPT_R1_paired	0.46	Root; d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__JABSQK01
11_25_MPT_R1_paired	3.36	Root; d__Bacteria; p__Myxococcota_A; c__UBA9160; o__UBA9160
11_25_MPT_R1_paired	8.08	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales
11_25_MPT_R1_paired	0.4	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales
11_25_MPT_R1_paired	0.15	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Gp7-AA8
11_25_MPT_R1_paired	2.99	Root; d__Bacteria; p__Acidobacteriota; c__Polarisedimenticolia; o__Polarisedimenticolales
11_25_MPT_R1_paired	0.17	Root; d__Bacteria; p__Acidobacteriota; c__Polarisedimenticolia; o__Gp22-AA2
11_25_MPT_R1_paired	0.31	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Fen-336
11_25_MPT_R1_paired	2.69	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales
11_25_MPT_R1_paired	0.37	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Marinacidobacterales
11_25_MPT_R1_paired	0.28	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales
11_25_MPT_R1_paired	0.82	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales
11_25_MPT_R1_paired	0.66	Root; d__Bacteria; p__Acidobacteriota; c__UBA890; o__UBA890
11_25_MPT_R1_paired	1.29	Root; d__Bacteria; p__Acidobacteriota; c__UBA6911; o__RPQK01
11_25_MPT_R1_paired	0.26	Root; d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__HRBIN30
11_25_MPT_R1_paired	0.43	Root; d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__UBA9968
11_25_MPT_R1_paired	0.66	Root; d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__UBA1149
11_25_MPT_R1_paired	0.23	Root; d__Bacteria; p__Zixibacteria; c__MSB-5A5; o__GN15
11_25_MPT_R1_paired	0.4	Root; d__Bacteria; p__Eisenbacteria; c__RBG-16-71-46; o__JABDJR01
11_25_MPT_R1_paired	0.56	Root; d__Bacteria; p__Eisenbacteria; c__RBG-16-71-46; o__CAIMUX01
11_25_MPT_R1_paired	0.18	Root; d__Bacteria; p__Latescibacterota; c__UBA2968; o__UBA2968
11_25_MPT_R1_paired	1.18	Root; d__Bacteria; p__Omnitrophota; c__Koll11; o__Zapsychrales
11_25_MPT_R1_paired	0.32	Root; d__Bacteria; p__Omnitrophota; c__Omnitrophia; o__Omnitrophales
11_25_MPT_R1_paired	2.56	Root; d__Bacteria; p__Babelota; c__Babeliae; o__Babelales
11_25_MPT_R1_paired	0.57	Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales
11_25_MPT_R1_paired	1.07	Root; d__Bacteria; p__Desulfobacterota_C; c__Deferrisomatia; o__Deferrisomatales
11_25_MPT_R1_paired	0.51	Root; d__Bacteria; p__Desulfobacterota_D; c__UBA1144; o__Nemesobacterales
11_25_MPT_R1_paired	0.91	Root; d__Bacteria; p__Zhuqueibacterota; c__Zhuqueibacteria; o__Oceanimicrobiales
11_25_MPT_R1_paired	0.11	Root; d__Bacteria; p__JAUVQV01; c__JAUVQV01; o__JAUVQV01
11_25_MPT_R1_paired	6.96	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrosopumilaceae
11_25_MPT_R1_paired	3.82	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Pacearchaeales; f__GW2011-AR1
11_25_MPT_R1_paired	0.57	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Woesearchaeales; f__GW2011-AR9
