sample	coverage	taxonomy
12_25_MPT_R1_paired	0.41	Root; d__Bacteria; p__WOR-3
12_25_MPT_R1_paired	0.34	Root; d__Bacteria; p__Synergistota
12_25_MPT_R1_paired	0.4	Root; d__Bacteria; p__CSSED10-310
12_25_MPT_R1_paired	0.64	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria
12_25_MPT_R1_paired	1.59	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia
12_25_MPT_R1_paired	2.1	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia
12_25_MPT_R1_paired	0.26	Root; d__Archaea; p__Asgardarchaeota; c__Heimdallarchaeia
12_25_MPT_R1_paired	0.16	Root; d__Archaea; p__Thermoplasmatota; c__Poseidoniia
12_25_MPT_R1_paired	0.82	Root; d__Archaea; p__Thermoplasmatota; c__E2
12_25_MPT_R1_paired	1.76	Root; d__Archaea; p__Thermoplasmatota; c__Thermoplasmata
12_25_MPT_R1_paired	1.02	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia
12_25_MPT_R1_paired	0.33	Root; d__Archaea; p__Iainarchaeota; c__Iainarchaeia
12_25_MPT_R1_paired	3.43	Root; d__Archaea; p__Micrarchaeota; c__Micrarchaeia
12_25_MPT_R1_paired	11.02	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia
12_25_MPT_R1_paired	1.32	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia
12_25_MPT_R1_paired	2.23	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae
12_25_MPT_R1_paired	0.34	Root; d__Bacteria; p__Planctomycetota; c__JAJSAM01
12_25_MPT_R1_paired	0.56	Root; d__Bacteria; p__Planctomycetota; c__J058
12_25_MPT_R1_paired	0.41	Root; d__Bacteria; p__Planctomycetota; c__UBA8108
12_25_MPT_R1_paired	0.33	Root; d__Bacteria; p__Planctomycetota; c__SZUA-567
12_25_MPT_R1_paired	0.11	Root; d__Bacteria; p__Planctomycetota; c__Brocadiia
12_25_MPT_R1_paired	81.78	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria
12_25_MPT_R1_paired	26.92	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria
12_25_MPT_R1_paired	0.36	Root; d__Bacteria; p__Pseudomonadota; c__Zetaproteobacteria
12_25_MPT_R1_paired	2.86	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia
12_25_MPT_R1_paired	4.4	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes
12_25_MPT_R1_paired	0.37	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria
12_25_MPT_R1_paired	1.19	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia
12_25_MPT_R1_paired	0.34	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia
12_25_MPT_R1_paired	0.46	Root; d__Bacteria; p__Myxococcota_A; c__UBA9160
12_25_MPT_R1_paired	0.04	Root; d__Bacteria; p__Myxococcota; c__UBA796
12_25_MPT_R1_paired	4.39	Root; d__Bacteria; p__Myxococcota; c__Polyangia
12_25_MPT_R1_paired	0.11	Root; d__Bacteria; p__Myxococcota; c__XYA12-FULL-58-9
12_25_MPT_R1_paired	1.55	Root; d__Bacteria; p__Myxococcota; c__Bradymonadia
12_25_MPT_R1_paired	1.35	Root; d__Bacteria; p__Myxococcota; c__UBA9042
12_25_MPT_R1_paired	0.06	Root; d__Bacteria; p__Myxococcota; c__Myxococcia
12_25_MPT_R1_paired	0.31	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria
12_25_MPT_R1_paired	0.52	Root; d__Bacteria; p__Desulfobacterota; c__Desulfomonilia
12_25_MPT_R1_paired	0.74	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia
12_25_MPT_R1_paired	0.64	Root; d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria
12_25_MPT_R1_paired	0.34	Root; d__Bacteria; p__Desulfobacterota; c__GWC2-55-46
12_25_MPT_R1_paired	0.3	Root; d__Bacteria; p__Desulfobacterota; c__Desulfarculia
12_25_MPT_R1_paired	0.48	Root; d__Bacteria; p__Desulfobacterota; c__WTBG01
12_25_MPT_R1_paired	7.25	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia
12_25_MPT_R1_paired	1.44	Root; d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria
12_25_MPT_R1_paired	1.23	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia
12_25_MPT_R1_paired	4.89	Root; d__Bacteria; p__Bacillota; c__Clostridia
12_25_MPT_R1_paired	0.67	Root; d__Bacteria; p__Bacillota; c__Negativicutes
12_25_MPT_R1_paired	7.36	Root; d__Bacteria; p__Bacillota; c__Bacilli
12_25_MPT_R1_paired	1.65	Root; d__Bacteria; p__Krumholzibacteriota; c__Krumholzibacteriia
12_25_MPT_R1_paired	4.14	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia
12_25_MPT_R1_paired	1.2	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria
12_25_MPT_R1_paired	1.57	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia
12_25_MPT_R1_paired	0.34	Root; d__Bacteria; p__Acidobacteriota; c__UBA6911
12_25_MPT_R1_paired	2.58	Root; d__Bacteria; p__Acidobacteriota; c__Polarisedimenticolia
12_25_MPT_R1_paired	1.75	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia
12_25_MPT_R1_paired	0.75	Root; d__Bacteria; p__Acidobacteriota; c__Holophagae
12_25_MPT_R1_paired	0.59	Root; d__Bacteria; p__Acidobacteriota; c__Aminicenantia
12_25_MPT_R1_paired	0.11	Root; d__Bacteria; p__Deinococcota; c__Deinococci
12_25_MPT_R1_paired	0.15	Root; d__Bacteria; p__Bacteroidota_A; c__Rhodothermia
12_25_MPT_R1_paired	0.48	Root; d__Bacteria; p__Bacteroidota_A; c__Kapaibacteriia
12_25_MPT_R1_paired	0.13	Root; d__Bacteria; p__Bacteroidota_A; c__Ignavibacteria
12_25_MPT_R1_paired	1.65	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes
12_25_MPT_R1_paired	2.75	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia
12_25_MPT_R1_paired	0.35	Root; d__Bacteria; p__Patescibacteriota; c__Saccharimonadia
12_25_MPT_R1_paired	4.22	Root; d__Bacteria; p__Patescibacteriota; c__Patescibacteriia
12_25_MPT_R1_paired	0.8	Root; d__Bacteria; p__Patescibacteriota; c__Dojkabacteria
12_25_MPT_R1_paired	0.28	Root; d__Bacteria; p__Patescibacteriota; c__JAEDAM01
12_25_MPT_R1_paired	1.5	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia
12_25_MPT_R1_paired	2.53	Root; d__Bacteria; p__Patescibacteriota; c__Gracilibacteria
12_25_MPT_R1_paired	0.25	Root; d__Bacteria; p__Patescibacteriota; c__4484-211
12_25_MPT_R1_paired	0.11	Root; d__Bacteria; p__Patescibacteriota; c__WWE3
12_25_MPT_R1_paired	6.23	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae
12_25_MPT_R1_paired	0.65	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria
12_25_MPT_R1_paired	4.95	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia
12_25_MPT_R1_paired	0.58	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia
12_25_MPT_R1_paired	0.24	Root; d__Bacteria; p__Bdellovibrionota_B; c__Oligoflexia
12_25_MPT_R1_paired	0.36	Root; d__Bacteria; p__Thermotogota; c__Thermotogae
12_25_MPT_R1_paired	1.15	Root; d__Bacteria; p__Margulisbacteria; c__Marinamargulisbacteria
12_25_MPT_R1_paired	1.34	Root; d__Bacteria; p__Nitrospirota; c__Nitrospiria
12_25_MPT_R1_paired	0.68	Root; d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia
12_25_MPT_R1_paired	0.11	Root; d__Bacteria; p__Bdellovibrionota; c__UBA1018
12_25_MPT_R1_paired	0.23	Root; d__Bacteria; p__Hinthialibacterota; c__Hinthialibacteria
12_25_MPT_R1_paired	2.72	Root; d__Bacteria; p__Desulfobacterota_B; c__Binatia
12_25_MPT_R1_paired	1.06	Root; d__Bacteria; p__Desulfobacterota_D; c__UBA1144
12_25_MPT_R1_paired	0.75	Root; d__Bacteria; p__Zixibacteria; c__MSB-5A5
12_25_MPT_R1_paired	3.13	Root; d__Bacteria; p__Spirochaetota; c__Spirochaetia
12_25_MPT_R1_paired	0.51	Root; d__Bacteria; p__Spirochaetota; c__Leptospiria
12_25_MPT_R1_paired	0.31	Root; d__Bacteria; p__Omnitrophota; c__Omnitrophia
12_25_MPT_R1_paired	3.86	Root; d__Bacteria; p__Omnitrophota; c__Koll11
12_25_MPT_R1_paired	0.74	Root; d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia
12_25_MPT_R1_paired	0.98	Root; d__Bacteria; p__Eisenbacteria; c__RBG-16-71-46
12_25_MPT_R1_paired	0.41	Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia
12_25_MPT_R1_paired	0.06	Root; d__Bacteria; p__Vulcanimicrobiota; c__Xenobia
12_25_MPT_R1_paired	0.42	Root; d__Bacteria; p__Bdellovibrionota_G; c__JALEGL01
12_25_MPT_R1_paired	1.08	Root; d__Bacteria; p__Zhuqueibacterota; c__Zhuqueibacteria
12_25_MPT_R1_paired	1.28	Root; d__Bacteria; p__UBA10199; c__UBA10199
12_25_MPT_R1_paired	0.72	Root; d__Bacteria; p__Calditrichota; c__Calditrichia
12_25_MPT_R1_paired	1.12	Root; d__Bacteria; p__Cyanobacteriota; c__Vampirovibrionia
12_25_MPT_R1_paired	1.78	Root; d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia
12_25_MPT_R1_paired	0.32	Root; d__Bacteria; p__Cyanobacteriota; c__Sericytochromatia
12_25_MPT_R1_paired	0.31	Root; d__Bacteria; p__UBA8248; c__UBA8248
12_25_MPT_R1_paired	0.23	Root; d__Bacteria; p__Fibrobacterota; c__Fibrobacteria
12_25_MPT_R1_paired	0.28	Root; d__Bacteria; p__Latescibacterota; c__UBA2968
12_25_MPT_R1_paired	0.8	Root; d__Bacteria; p__SAR324; c__SAR324
12_25_MPT_R1_paired	0.67	Root; d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia
12_25_MPT_R1_paired	1.52	Root; d__Bacteria; p__Sumerlaeota; c__Sumerlaeia
12_25_MPT_R1_paired	0.52	Root; d__Bacteria; p__Methylomirabilota; c__Methylomirabilia
12_25_MPT_R1_paired	0.4	Root; d__Bacteria; p__Cloacimonadota; c__Cloacimonadia
12_25_MPT_R1_paired	0.06	Root; d__Bacteria; p__Poribacteria; c__WGA-4E
12_25_MPT_R1_paired	2.81	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales
12_25_MPT_R1_paired	0.6	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia; o__Bathyarchaeales
12_25_MPT_R1_paired	1.43	Root; d__Archaea; p__Thermoproteota; c__Thermoprotei_A; o__Sulfolobales
12_25_MPT_R1_paired	0.16	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Pacearchaeales
12_25_MPT_R1_paired	14.15	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Woesearchaeales
12_25_MPT_R1_paired	2.72	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__SCGC-AAA011-G17
12_25_MPT_R1_paired	0.05	Root; d__Archaea; p__Asgardarchaeota; c__Heimdallarchaeia; o__Heimdallarchaeales
12_25_MPT_R1_paired	0.42	Root; d__Archaea; p__Asgardarchaeota; c__Lokiarchaeia; o__Sigynarchaeales
12_25_MPT_R1_paired	0.37	Root; d__Archaea; p__Thermoplasmatota; c__Poseidoniia; o__Poseidoniales
12_25_MPT_R1_paired	1.15	Root; d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales
12_25_MPT_R1_paired	0.11	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia; o__CG10238-14
12_25_MPT_R1_paired	0.55	Root; d__Archaea; p__Iainarchaeota; c__Iainarchaeia; o__Iainarchaeales
12_25_MPT_R1_paired	0.51	Root; d__Archaea; p__Micrarchaeota; c__Micrarchaeia; o__Micrarchaeales
12_25_MPT_R1_paired	1.48	Root; d__Archaea; p__Micrarchaeota; c__Micrarchaeia; o__Anstonellales
12_25_MPT_R1_paired	7.83	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales
12_25_MPT_R1_paired	3.17	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales
12_25_MPT_R1_paired	5.45	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales
12_25_MPT_R1_paired	8.58	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales
12_25_MPT_R1_paired	0.35	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__J057
12_25_MPT_R1_paired	0.31	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__NS11-12g
12_25_MPT_R1_paired	12.06	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales
12_25_MPT_R1_paired	0.48	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales
12_25_MPT_R1_paired	0.23	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__JALXBF01
12_25_MPT_R1_paired	1.61	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales
12_25_MPT_R1_paired	2.15	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__UBA1845
12_25_MPT_R1_paired	0.08	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales
12_25_MPT_R1_paired	1.25	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales
12_25_MPT_R1_paired	0.45	Root; d__Bacteria; p__Planctomycetota; c__B15-G4; o__B15-G4
12_25_MPT_R1_paired	0.02	Root; d__Bacteria; p__Planctomycetota; c__PLA2; o__PLA2
12_25_MPT_R1_paired	0.29	Root; d__Bacteria; p__Planctomycetota; c__JAJSAM01; o__JAKLKS01
12_25_MPT_R1_paired	0.22	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA2386
12_25_MPT_R1_paired	0.14	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA1135
12_25_MPT_R1_paired	0.75	Root; d__Bacteria; p__Planctomycetota; c__J058; o__J058
12_25_MPT_R1_paired	0.71	Root; d__Bacteria; p__Planctomycetota; c__GCA-002687715; o__GCA-002687715
12_25_MPT_R1_paired	0.06	Root; d__Bacteria; p__Planctomycetota; c__UBA8742; o__UBA2392
12_25_MPT_R1_paired	0.68	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA1146
12_25_MPT_R1_paired	0.94	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA8108
12_25_MPT_R1_paired	0.47	Root; d__Bacteria; p__Planctomycetota; c__SZUA-567; o__SZUA-567
12_25_MPT_R1_paired	0.18	Root; d__Bacteria; p__Planctomycetota; c__Brocadiia; o__Brocadiales
12_25_MPT_R1_paired	0.57	Root; d__Bacteria; p__Planctomycetota; c__JACOTG01; o__JACOTG01
12_25_MPT_R1_paired	17.36	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales
12_25_MPT_R1_paired	3.65	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales
12_25_MPT_R1_paired	3.71	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Arenicellales
12_25_MPT_R1_paired	0.71	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Chromatiales
12_25_MPT_R1_paired	4.83	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales
12_25_MPT_R1_paired	6.99	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales
12_25_MPT_R1_paired	1.27	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Methylococcales
12_25_MPT_R1_paired	0.68	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Competibacterales
12_25_MPT_R1_paired	0.38	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nitrosococcales
12_25_MPT_R1_paired	2.58	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales
12_25_MPT_R1_paired	0.31	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Francisellales
12_25_MPT_R1_paired	1.63	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nevskiales
12_25_MPT_R1_paired	1.35	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nitrococcales
12_25_MPT_R1_paired	0.4	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Cardiobacteriales
12_25_MPT_R1_paired	0.35	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__GCA-002705445
12_25_MPT_R1_paired	0.71	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micavibrionales
12_25_MPT_R1_paired	10.86	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales
12_25_MPT_R1_paired	3.77	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales
12_25_MPT_R1_paired	2.55	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Kiloniellales
12_25_MPT_R1_paired	4.9	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales
12_25_MPT_R1_paired	1.4	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales
12_25_MPT_R1_paired	0.76	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__MPNO01
12_25_MPT_R1_paired	0.11	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__UBA828
12_25_MPT_R1_paired	0.81	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales
12_25_MPT_R1_paired	0.25	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__ATCC43930
12_25_MPT_R1_paired	0.23	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__HIMB59
12_25_MPT_R1_paired	1.19	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__UBA8366
12_25_MPT_R1_paired	0.2	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Azospirillales
12_25_MPT_R1_paired	0.4	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Puniceispirillales
12_25_MPT_R1_paired	0.06	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Pelagibacterales
12_25_MPT_R1_paired	0.4	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Dongiales
12_25_MPT_R1_paired	16.97	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales
12_25_MPT_R1_paired	9.47	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__UBA5794
12_25_MPT_R1_paired	1.54	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256
12_25_MPT_R1_paired	1.78	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales
12_25_MPT_R1_paired	3.38	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales
12_25_MPT_R1_paired	0.54	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales
12_25_MPT_R1_paired	0.85	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__S36-B12
12_25_MPT_R1_paired	0.84	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Nitriliruptorales
12_25_MPT_R1_paired	0.63	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Euzebyales
12_25_MPT_R1_paired	1.26	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales
12_25_MPT_R1_paired	0.23	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales
12_25_MPT_R1_paired	0.51	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Anaerosomatales
12_25_MPT_R1_paired	1.4	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales
12_25_MPT_R1_paired	0.44	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738
12_25_MPT_R1_paired	8.36	Root; d__Bacteria; p__Myxococcota_A; c__UBA9160; o__UBA9160
12_25_MPT_R1_paired	1.68	Root; d__Bacteria; p__Myxococcota; c__UBA796; o__UBA796
12_25_MPT_R1_paired	0.06	Root; d__Bacteria; p__Myxococcota; c__UBA796; o__UBA9615
12_25_MPT_R1_paired	0.94	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales
12_25_MPT_R1_paired	3.48	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales
12_25_MPT_R1_paired	0.54	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__Palsa-1104
12_25_MPT_R1_paired	1.12	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__GCA-2747355
12_25_MPT_R1_paired	2.36	Root; d__Bacteria; p__Myxococcota; c__XYA12-FULL-58-9; o__XYA12-FULL-58-9
12_25_MPT_R1_paired	0.32	Root; d__Bacteria; p__Myxococcota; c__Bradymonadia; o__Bradymonadales
12_25_MPT_R1_paired	1.09	Root; d__Bacteria; p__Myxococcota; c__UBA727; o__UBA727
12_25_MPT_R1_paired	0.76	Root; d__Bacteria; p__Myxococcota; c__UBA9042; o__PHBI01
12_25_MPT_R1_paired	0.57	Root; d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales
12_25_MPT_R1_paired	2.31	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales
12_25_MPT_R1_paired	8.04	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales
12_25_MPT_R1_paired	0.57	Root; d__Bacteria; p__Desulfobacterota; c__DSM-4660; o__Desulfatiglandales
12_25_MPT_R1_paired	0.41	Root; d__Bacteria; p__Desulfobacterota; c__Dissulfuribacteria; o__Dissulfuribacterales
12_25_MPT_R1_paired	0.47	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales
12_25_MPT_R1_paired	2.07	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Desulfuromonadales
12_25_MPT_R1_paired	0.45	Root; d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria; o__Syntrophobacterales
12_25_MPT_R1_paired	0.36	Root; d__Bacteria; p__Desulfobacterota; c__GWC2-55-46; o__GWC2-55-46
12_25_MPT_R1_paired	0.03	Root; d__Bacteria; p__Desulfobacterota; c__Desulfarculia; o__Adiutricales
12_25_MPT_R1_paired	0.57	Root; d__Bacteria; p__Desulfobacterota; c__Syntrophia; o__Syntrophales
12_25_MPT_R1_paired	0.88	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__CAIQIC01
12_25_MPT_R1_paired	0.06	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__SS1-B-03-39
12_25_MPT_R1_paired	0.85	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__SLAD01
12_25_MPT_R1_paired	3.35	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__UBA8416
12_25_MPT_R1_paired	0.53	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__Kiritimatiellales
12_25_MPT_R1_paired	0.53	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__CAIKKV01
12_25_MPT_R1_paired	0.62	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__RFP12
12_25_MPT_R1_paired	1.11	Root; d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__JABSQK01
12_25_MPT_R1_paired	1.05	Root; d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales
12_25_MPT_R1_paired	0.71	Root; d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Oligosphaerales
