sample	coverage	taxonomy
11_25_PPT_R1_paired	0.29	Root; d__Bacteria; p__Acidobacteriota; c__B3-B38
11_25_PPT_R1_paired	0.7	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria
11_25_PPT_R1_paired	0.42	Root; d__Bacteria; p__Acidobacteriota; c__UBA6911
11_25_PPT_R1_paired	3.3	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia
11_25_PPT_R1_paired	6.08	Root; d__Bacteria; p__Patescibacteriota; c__Patescibacteriia
11_25_PPT_R1_paired	0.85	Root; d__Bacteria; p__Patescibacteriota; c__WWE3
11_25_PPT_R1_paired	0.58	Root; d__Bacteria; p__Patescibacteriota; c__Saccharimonadia
11_25_PPT_R1_paired	2.32	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia
11_25_PPT_R1_paired	2.27	Root; d__Bacteria; p__Patescibacteriota; c__Gracilibacteria
11_25_PPT_R1_paired	0.57	Root; d__Bacteria; p__Patescibacteriota; c__JAEDAM01
11_25_PPT_R1_paired	0.79	Root; d__Bacteria; p__Patescibacteriota; c__UBA1384
11_25_PPT_R1_paired	0.61	Root; d__Bacteria; p__Patescibacteriota; c__Dojkabacteria
11_25_PPT_R1_paired	3.18	Root; d__Bacteria; p__Omnitrophota; c__Koll11
11_25_PPT_R1_paired	0.17	Root; d__Bacteria; p__Omnitrophota; c__Omnitrophia
11_25_PPT_R1_paired	3.81	Root; d__Bacteria; p__Myxococcota; c__Polyangia
11_25_PPT_R1_paired	0.29	Root; d__Bacteria; p__Myxococcota; c__XYA12-FULL-58-9
11_25_PPT_R1_paired	0.75	Root; d__Bacteria; p__Myxococcota; c__Bradymonadia
11_25_PPT_R1_paired	0.45	Root; d__Bacteria; p__Myxococcota; c__UBA9042
11_25_PPT_R1_paired	0.56	Root; d__Bacteria; p__Myxococcota_A; c__UBA9160
11_25_PPT_R1_paired	0.3	Root; d__Bacteria; p__Bacteroidota_A; c__Ignavibacteria
11_25_PPT_R1_paired	0.82	Root; d__Bacteria; p__Bacteroidota_A; c__Rhodothermia
11_25_PPT_R1_paired	5.47	Root; d__Bacteria; p__Bacillota; c__Clostridia
11_25_PPT_R1_paired	4.08	Root; d__Bacteria; p__Bacillota; c__Bacilli
11_25_PPT_R1_paired	0.23	Root; d__Bacteria; p__Bacillota; c__Dehalobacteriia
11_25_PPT_R1_paired	4.68	Root; d__Bacteria; p__Spirochaetota; c__Spirochaetia
11_25_PPT_R1_paired	0.4	Root; d__Bacteria; p__Marinisomatota; c__Marinisomatia
11_25_PPT_R1_paired	1.53	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia
11_25_PPT_R1_paired	6.73	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia
11_25_PPT_R1_paired	1.22	Root; d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria
11_25_PPT_R1_paired	1.51	Root; d__Bacteria; p__Zixibacteria; c__MSB-5A5
11_25_PPT_R1_paired	0.8	Root; d__Bacteria; p__Calditrichota; c__Calditrichia
11_25_PPT_R1_paired	1.48	Root; d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia
11_25_PPT_R1_paired	1.15	Root; d__Bacteria; p__Cyanobacteriota; c__Vampirovibrionia
11_25_PPT_R1_paired	0.29	Root; d__Bacteria; p__Hinthialibacterota; c__Hinthialibacteria
11_25_PPT_R1_paired	0.28	Root; d__Bacteria; p__Latescibacterota; c__UBA2968
11_25_PPT_R1_paired	0.23	Root; d__Bacteria; p__Bdellovibrionota_G; c__JALEGL01
11_25_PPT_R1_paired	1.2	Root; d__Bacteria; p__Eisenbacteria; c__RBG-16-71-46
11_25_PPT_R1_paired	0.06	Root; d__Bacteria; p__Campylobacterota; c__Campylobacteria
11_25_PPT_R1_paired	0.1	Root; d__Bacteria; p__SAR324; c__SAR324
11_25_PPT_R1_paired	0.33	Root; d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia
11_25_PPT_R1_paired	1.23	Root; d__Bacteria; p__Zhuqueibacterota; c__Zhuqueibacteria
11_25_PPT_R1_paired	0.42	Root; d__Bacteria; p__Bdellovibrionota_B; c__UBA2361
11_25_PPT_R1_paired	0.12	Root; d__Bacteria; p__Bdellovibrionota_B; c__Oligoflexia
11_25_PPT_R1_paired	0.26	Root; d__Bacteria; p__Arandabacterota; c__Arandabacteria
11_25_PPT_R1_paired	0.99	Root; d__Bacteria; p__Desulfobacterota_B; c__Binatia
11_25_PPT_R1_paired	0.41	Root; d__Bacteria; p__Fibrobacterota; c__Fibrobacteria
11_25_PPT_R1_paired	0.17	Root; d__Bacteria; p__Nitrospirota; c__Nitrospiria
11_25_PPT_R1_paired	0.2	Root; d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia
11_25_PPT_R1_paired	0.57	Root; d__Bacteria; p__Desulfobacterota_D; c__UBA1144
11_25_PPT_R1_paired	0.65	Root; d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia
11_25_PPT_R1_paired	19.16	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Woesearchaeales
11_25_PPT_R1_paired	0.21	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Pacearchaeales
11_25_PPT_R1_paired	3.29	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__SCGC-AAA011-G17
11_25_PPT_R1_paired	0.43	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__UBA10117
11_25_PPT_R1_paired	0.76	Root; d__Archaea; p__Asgardarchaeota; c__Lokiarchaeia; o__Sigynarchaeales
11_25_PPT_R1_paired	0.21	Root; d__Archaea; p__Asgardarchaeota; c__Heimdallarchaeia; o__Heimdallarchaeales
11_25_PPT_R1_paired	0.53	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia; o__CG10238-14
11_25_PPT_R1_paired	0.66	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia; o__QMZP01
11_25_PPT_R1_paired	0.42	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia; o__Aenigmatarchaeales
11_25_PPT_R1_paired	0.49	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales
11_25_PPT_R1_paired	0.16	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia; o__Bathyarchaeales
11_25_PPT_R1_paired	0.58	Root; d__Archaea; p__Thermoproteota; c__Thermoprotei_A; o__Sulfolobales
11_25_PPT_R1_paired	0.58	Root; d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__SG8-5
11_25_PPT_R1_paired	0.06	Root; d__Archaea; p__Thermoplasmatota; c__E2; o__DHVEG-1
11_25_PPT_R1_paired	0.21	Root; d__Archaea; p__Thermoplasmatota; c__EX4484-6; o__EX4484-6
11_25_PPT_R1_paired	1.07	Root; d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales
11_25_PPT_R1_paired	0.47	Root; d__Archaea; p__Altiarchaeota; c__Altiarchaeia; o__IMC4
11_25_PPT_R1_paired	1.34	Root; d__Archaea; p__Iainarchaeota; c__Iainarchaeia; o__Iainarchaeales
11_25_PPT_R1_paired	0.41	Root; d__Archaea; p__EX4484-52; c__EX4484-52; o__EX4484-52
11_25_PPT_R1_paired	0.65	Root; d__Archaea; p__Micrarchaeota; c__Micrarchaeia; o__Anstonellales
11_25_PPT_R1_paired	7.8	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales
11_25_PPT_R1_paired	2.46	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__UBA5794
11_25_PPT_R1_paired	0.74	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Nitriliruptorales
11_25_PPT_R1_paired	0.44	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Euzebyales
11_25_PPT_R1_paired	0.46	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales
11_25_PPT_R1_paired	2.78	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales
11_25_PPT_R1_paired	2.66	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales
11_25_PPT_R1_paired	0.6	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__S36-B12
11_25_PPT_R1_paired	0.59	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales
11_25_PPT_R1_paired	0.17	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales
11_25_PPT_R1_paired	0.23	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales
11_25_PPT_R1_paired	2.7	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Anaerosomatales
11_25_PPT_R1_paired	0.06	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738
11_25_PPT_R1_paired	0.01	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Chromatiales
11_25_PPT_R1_paired	1.17	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Methylococcales
11_25_PPT_R1_paired	2.12	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales
11_25_PPT_R1_paired	8.27	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales
11_25_PPT_R1_paired	1.8	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Arenicellales
11_25_PPT_R1_paired	3.09	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales
11_25_PPT_R1_paired	0.29	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Competibacterales
11_25_PPT_R1_paired	1.45	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales
11_25_PPT_R1_paired	0.76	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales
11_25_PPT_R1_paired	0.54	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nitrococcales
11_25_PPT_R1_paired	0.68	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nevskiales
11_25_PPT_R1_paired	1.16	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales
11_25_PPT_R1_paired	1.62	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales
11_25_PPT_R1_paired	0.11	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micavibrionales
11_25_PPT_R1_paired	0.47	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales
11_25_PPT_R1_paired	1.46	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales
11_25_PPT_R1_paired	7.02	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales
11_25_PPT_R1_paired	1.05	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Kiloniellales
11_25_PPT_R1_paired	0.51	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__UBA8366
11_25_PPT_R1_paired	0.36	Root; d__Bacteria; p__Krumholzibacteriota; c__Krumholzibacteriia; o__WVZY01
11_25_PPT_R1_paired	4.4	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales
11_25_PPT_R1_paired	0.72	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Promineifilales
11_25_PPT_R1_paired	0.75	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__4572-78
11_25_PPT_R1_paired	0.84	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__B4-G1
11_25_PPT_R1_paired	0.36	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Epilineales
11_25_PPT_R1_paired	1.09	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales
11_25_PPT_R1_paired	0.11	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales
11_25_PPT_R1_paired	0.48	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__Dehalococcoidales
11_25_PPT_R1_paired	26.58	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales
11_25_PPT_R1_paired	0.23	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__C00003060
11_25_PPT_R1_paired	2.12	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales
11_25_PPT_R1_paired	2.06	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Desulfuromonadales
11_25_PPT_R1_paired	1.02	Root; d__Bacteria; p__Desulfobacterota; c__Syntrophia; o__Syntrophales
11_25_PPT_R1_paired	1.15	Root; d__Bacteria; p__Desulfobacterota; c__DSM-4660; o__Desulfatiglandales
11_25_PPT_R1_paired	0.34	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales
11_25_PPT_R1_paired	0.11	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Palauibacterales
11_25_PPT_R1_paired	0.52	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales
11_25_PPT_R1_paired	3.06	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales
11_25_PPT_R1_paired	2.75	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales
11_25_PPT_R1_paired	12.02	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales
11_25_PPT_R1_paired	1.67	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales
11_25_PPT_R1_paired	0.28	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__J057
11_25_PPT_R1_paired	0.23	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__NS11-12g
11_25_PPT_R1_paired	0.29	Root; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales
11_25_PPT_R1_paired	0.57	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA1135
11_25_PPT_R1_paired	0.64	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA2386
11_25_PPT_R1_paired	0.2	Root; d__Bacteria; p__Planctomycetota; c__PLA2; o__PLA2
11_25_PPT_R1_paired	5.95	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales
11_25_PPT_R1_paired	1.25	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales
11_25_PPT_R1_paired	1.01	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales
11_25_PPT_R1_paired	1.68	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__UBA1845
11_25_PPT_R1_paired	0.06	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__SM23-33
11_25_PPT_R1_paired	0.21	Root; d__Bacteria; p__Planctomycetota; c__GCA-002687715; o__GCA-002687715
11_25_PPT_R1_paired	0.11	Root; d__Bacteria; p__Planctomycetota; c__JAJSAM01; o__JAKLKS01
11_25_PPT_R1_paired	0.79	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA8108
11_25_PPT_R1_paired	0.23	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA1146
11_25_PPT_R1_paired	0.28	Root; d__Bacteria; p__Planctomycetota; c__J058; o__J058
11_25_PPT_R1_paired	0.38	Root; d__Bacteria; p__Planctomycetota; c__SZUA-567; o__SZUA-567
11_25_PPT_R1_paired	0.76	Root; d__Bacteria; p__Planctomycetota; c__B15-G4; o__B15-G4
11_25_PPT_R1_paired	3.99	Root; d__Bacteria; p__Acidobacteriota; c__Polarisedimenticolia; o__Polarisedimenticolales
11_25_PPT_R1_paired	0.28	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales
11_25_PPT_R1_paired	3.87	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales
11_25_PPT_R1_paired	0.06	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Gp7-AA8
11_25_PPT_R1_paired	0.28	Root; d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales
11_25_PPT_R1_paired	0.44	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales
11_25_PPT_R1_paired	0.2	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Fen-336
11_25_PPT_R1_paired	0.49	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Marinacidobacterales
11_25_PPT_R1_paired	1.17	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales
11_25_PPT_R1_paired	0.45	Root; d__Bacteria; p__Acidobacteriota; c__UBA890; o__UBA890
11_25_PPT_R1_paired	1.36	Root; d__Bacteria; p__Acidobacteriota; c__UBA6911; o__RPQK01
11_25_PPT_R1_paired	3.15	Root; d__Bacteria; p__Chlamydiota; c__Chlamydiia; o__Chlamydiales
11_25_PPT_R1_paired	8.01	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__UBA9973
11_25_PPT_R1_paired	2.52	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__Moranbacterales
11_25_PPT_R1_paired	0.73	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__UBA6257
11_25_PPT_R1_paired	0.46	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__Minisyncoccales
11_25_PPT_R1_paired	0.4	Root; d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__UBA1558
11_25_PPT_R1_paired	0.16	Root; d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__SG8-24
11_25_PPT_R1_paired	4.15	Root; d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__Patescibacteriales
11_25_PPT_R1_paired	0.57	Root; d__Bacteria; p__Patescibacteriota; c__Patescibacteriia; o__UBA9934
11_25_PPT_R1_paired	0.23	Root; d__Bacteria; p__Patescibacteriota; c__WWE3; o__UBA101185
11_25_PPT_R1_paired	12.48	Root; d__Bacteria; p__Patescibacteriota; c__Saccharimonadia; o__Saccharimonadales
11_25_PPT_R1_paired	2.65	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia; o__UBA1400
11_25_PPT_R1_paired	0.23	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia; o__GWA2-44-7
11_25_PPT_R1_paired	0.39	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia; o__UBA1406
11_25_PPT_R1_paired	1.6	Root; d__Bacteria; p__Patescibacteriota; c__Gracilibacteria; o__UBA1369
11_25_PPT_R1_paired	0.97	Root; d__Bacteria; p__Patescibacteriota; c__Dojkabacteria; o__SC72
11_25_PPT_R1_paired	0.43	Root; d__Bacteria; p__Patescibacteriota; c__JABMPQ01; o__JABMPQ01
11_25_PPT_R1_paired	1.06	Root; d__Bacteria; p__Omnitrophota; c__Koll11; o__Zapsychrales
11_25_PPT_R1_paired	0.4	Root; d__Bacteria; p__Omnitrophota; c__Omnitrophia; o__Omnitrophales
11_25_PPT_R1_paired	0.86	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales
