sample	coverage	taxonomy
10_25_FSP_R1_paired	0.28	Root; d__Bacteria; p__Bacteroidota_A; c__Rhodothermia
10_25_FSP_R1_paired	0.14	Root; d__Bacteria; p__Bacteroidota_A; c__Ignavibacteria
10_25_FSP_R1_paired	0.28	Root; d__Bacteria; p__Myxococcota_A; c__UBA9160
10_25_FSP_R1_paired	3.82	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia
10_25_FSP_R1_paired	6.23	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae
10_25_FSP_R1_paired	0.57	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria
10_25_FSP_R1_paired	0.29	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia
10_25_FSP_R1_paired	4.12	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia
10_25_FSP_R1_paired	1.0	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia
10_25_FSP_R1_paired	1.94	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae
10_25_FSP_R1_paired	0.48	Root; d__Bacteria; p__Planctomycetota; c__UBA1135
10_25_FSP_R1_paired	0.35	Root; d__Bacteria; p__Planctomycetota; c__SZUA-567
10_25_FSP_R1_paired	0.85	Root; d__Bacteria; p__Planctomycetota; c__J058
10_25_FSP_R1_paired	0.14	Root; d__Bacteria; p__Planctomycetota; c__MHYJ01
10_25_FSP_R1_paired	0.28	Root; d__Bacteria; p__Planctomycetota; c__JAJSAM01
10_25_FSP_R1_paired	1.16	Root; d__Bacteria; p__Myxococcota; c__Polyangia
10_25_FSP_R1_paired	0.5	Root; d__Bacteria; p__Myxococcota; c__UBA796
10_25_FSP_R1_paired	1.19	Root; d__Bacteria; p__Myxococcota; c__Bradymonadia
10_25_FSP_R1_paired	0.65	Root; d__Bacteria; p__Myxococcota; c__UBA9042
10_25_FSP_R1_paired	0.03	Root; d__Bacteria; p__Myxococcota; c__Myxococcia
10_25_FSP_R1_paired	2.48	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia
10_25_FSP_R1_paired	0.28	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia
10_25_FSP_R1_paired	0.46	Root; d__Bacteria; p__Acidobacteriota; c__Holophagae
10_25_FSP_R1_paired	2.33	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia
10_25_FSP_R1_paired	1.78	Root; d__Bacteria; p__Acidobacteriota; c__Polarisedimenticolia
10_25_FSP_R1_paired	1.06	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria
10_25_FSP_R1_paired	0.48	Root; d__Bacteria; p__Acidobacteriota; c__UBA6911
10_25_FSP_R1_paired	0.34	Root; d__Bacteria; p__Acidobacteriota; c__Aminicenantia
10_25_FSP_R1_paired	2.18	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia
10_25_FSP_R1_paired	5.11	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia
10_25_FSP_R1_paired	0.91	Root; d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria
10_25_FSP_R1_paired	3.53	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes
10_25_FSP_R1_paired	0.11	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria
10_25_FSP_R1_paired	0.34	Root; d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria
10_25_FSP_R1_paired	0.52	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia
10_25_FSP_R1_paired	0.46	Root; d__Bacteria; p__Bacillota; c__Negativicutes
10_25_FSP_R1_paired	3.82	Root; d__Bacteria; p__Bacillota; c__Clostridia
10_25_FSP_R1_paired	6.1	Root; d__Bacteria; p__Bacillota; c__Bacilli
10_25_FSP_R1_paired	0.54	Root; d__Bacteria; p__Bacillota; c__Limnochordia
10_25_FSP_R1_paired	0.56	Root; d__Bacteria; p__Bdellovibrionota_B; c__UBA2361
10_25_FSP_R1_paired	0.11	Root; d__Bacteria; p__Bdellovibrionota_B; c__Oligoflexia
10_25_FSP_R1_paired	0.4	Root; d__Bacteria; p__Nitrospirota; c__Nitrospiria
10_25_FSP_R1_paired	0.06	Root; d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia
10_25_FSP_R1_paired	0.23	Root; d__Bacteria; p__Bdellovibrionota; c__UBA1018
10_25_FSP_R1_paired	0.06	Root; d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia
10_25_FSP_R1_paired	3.68	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia
10_25_FSP_R1_paired	2.39	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia
10_25_FSP_R1_paired	0.53	Root; d__Bacteria; p__Patescibacteriota; c__WWE3
10_25_FSP_R1_paired	0.17	Root; d__Bacteria; p__Patescibacteriota; c__Saccharimonadia
10_25_FSP_R1_paired	0.68	Root; d__Bacteria; p__Patescibacteriota; c__Dojkabacteria
10_25_FSP_R1_paired	3.39	Root; d__Bacteria; p__Patescibacteriota; c__Patescibacteriia
10_25_FSP_R1_paired	1.71	Root; d__Bacteria; p__Patescibacteriota; c__Gracilibacteria
10_25_FSP_R1_paired	0.45	Root; d__Bacteria; p__Patescibacteriota; c__JAEDAM01
10_25_FSP_R1_paired	0.23	Root; d__Bacteria; p__Poribacteria; c__WGA-4E
10_25_FSP_R1_paired	1.23	Root; d__Bacteria; p__Krumholzibacteriota; c__Krumholzibacteriia
10_25_FSP_R1_paired	2.29	Root; d__Bacteria; p__Desulfobacterota_B; c__Binatia
10_25_FSP_R1_paired	1.55	Root; d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia
10_25_FSP_R1_paired	2.51	Root; d__Bacteria; p__Omnitrophota; c__Koll11
10_25_FSP_R1_paired	0.62	Root; d__Bacteria; p__Omnitrophota; c__Omnitrophia
10_25_FSP_R1_paired	1.21	Root; d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia
10_25_FSP_R1_paired	0.83	Root; d__Bacteria; p__Cyanobacteriota; c__Vampirovibrionia
10_25_FSP_R1_paired	0.66	Root; d__Bacteria; p__Zhuqueibacterota; c__Zhuqueibacteria
10_25_FSP_R1_paired	1.28	Root; d__Bacteria; p__Zixibacteria; c__MSB-5A5
10_25_FSP_R1_paired	0.19	Root; d__Bacteria; p__Latescibacterota; c__UBA2968
10_25_FSP_R1_paired	0.57	Root; d__Bacteria; p__SAR324; c__SAR324
10_25_FSP_R1_paired	0.39	Root; d__Bacteria; p__Calditrichota; c__Calditrichia
10_25_FSP_R1_paired	0.38	Root; d__Bacteria; p__Bdellovibrionota_G; c__JALEGL01
10_25_FSP_R1_paired	1.91	Root; d__Bacteria; p__Eisenbacteria; c__RBG-16-71-46
10_25_FSP_R1_paired	1.72	Root; d__Bacteria; p__Spirochaetota; c__Spirochaetia
10_25_FSP_R1_paired	0.49	Root; d__Bacteria; p__Fibrobacterota; c__Fibrobacteria
10_25_FSP_R1_paired	1.24	Root; d__Bacteria; p__Desulfobacterota_D; c__UBA1144
10_25_FSP_R1_paired	0.2	Root; d__Bacteria; p__Hinthialibacterota; c__Hinthialibacteria
10_25_FSP_R1_paired	0.34	Root; d__Bacteria; p__Vulcanimicrobiota; c__Xenobia
10_25_FSP_R1_paired	0.06	Root; d__Bacteria; p__Campylobacterota; c__Campylobacteria
10_25_FSP_R1_paired	0.42	Root; d__Bacteria; p__Methylomirabilota; c__Methylomirabilia
10_25_FSP_R1_paired	0.83	Root; d__Bacteria; p__Sumerlaeota; c__Sumerlaeia
10_25_FSP_R1_paired	0.52	Root; d__Bacteria; p__UBA10199; c__UBA10199
10_25_FSP_R1_paired	2.56	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales
10_25_FSP_R1_paired	1.05	Root; d__Archaea; p__Thermoproteota; c__Thermoprotei_A; o__Sulfolobales
10_25_FSP_R1_paired	0.37	Root; d__Archaea; p__Thermoproteota; c__Bathyarchaeia; o__40CM-2-53-6
10_25_FSP_R1_paired	8.14	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Woesearchaeales
10_25_FSP_R1_paired	0.05	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__Pacearchaeales
10_25_FSP_R1_paired	1.62	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia; o__SCGC-AAA011-G17
10_25_FSP_R1_paired	2.05	Root; d__Archaea; p__Halobacteriota; c__Halobacteria; o__Halobacteriales
10_25_FSP_R1_paired	0.11	Root; d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__UBA184
10_25_FSP_R1_paired	0.16	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia; o__CG10238-14
10_25_FSP_R1_paired	0.22	Root; d__Archaea; p__Asgardarchaeota; c__Heimdallarchaeia; o__Heimdallarchaeales
10_25_FSP_R1_paired	0.37	Root; d__Archaea; p__Micrarchaeota; c__Micrarchaeia; o__Anstonellales
10_25_FSP_R1_paired	1.3	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nitrococcales
10_25_FSP_R1_paired	10.45	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales
10_25_FSP_R1_paired	4.23	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales
10_25_FSP_R1_paired	2.41	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Arenicellales
10_25_FSP_R1_paired	0.3	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Competibacterales
10_25_FSP_R1_paired	3.46	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales
10_25_FSP_R1_paired	5.73	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales
10_25_FSP_R1_paired	1.16	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Chromatiales
10_25_FSP_R1_paired	2.07	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales
10_25_FSP_R1_paired	1.64	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Methylococcales
10_25_FSP_R1_paired	0.31	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Cardiobacteriales
10_25_FSP_R1_paired	2.5	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nevskiales
10_25_FSP_R1_paired	0.39	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Francisellales
10_25_FSP_R1_paired	1.18	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales
10_25_FSP_R1_paired	12.06	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales
10_25_FSP_R1_paired	0.06	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Reyranellales
10_25_FSP_R1_paired	1.55	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Kiloniellales
10_25_FSP_R1_paired	0.29	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__ATCC43930
10_25_FSP_R1_paired	1.99	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales
10_25_FSP_R1_paired	0.36	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micavibrionales
10_25_FSP_R1_paired	3.96	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales
10_25_FSP_R1_paired	2.88	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales
10_25_FSP_R1_paired	0.98	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__UBA8366
10_25_FSP_R1_paired	0.67	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__MPNO01
10_25_FSP_R1_paired	0.06	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__UBA828
10_25_FSP_R1_paired	0.06	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Pelagibacterales
10_25_FSP_R1_paired	0.08	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Azospirillales
10_25_FSP_R1_paired	2.25	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Euzebyales
10_25_FSP_R1_paired	5.97	Root; d__Bacteria; p__Actinomycetota; c__Nitriliruptoria; o__Nitriliruptorales
10_25_FSP_R1_paired	5.31	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__UBA5794
10_25_FSP_R1_paired	14.62	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales
10_25_FSP_R1_paired	1.63	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256
10_25_FSP_R1_paired	1.51	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales
10_25_FSP_R1_paired	0.7	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales
10_25_FSP_R1_paired	0.5	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales
10_25_FSP_R1_paired	7.51	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales
10_25_FSP_R1_paired	0.29	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__S36-B12
10_25_FSP_R1_paired	4.71	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales
10_25_FSP_R1_paired	0.45	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales
10_25_FSP_R1_paired	0.63	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Anaerosomatales
10_25_FSP_R1_paired	0.38	Root; d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales
10_25_FSP_R1_paired	0.4	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738
10_25_FSP_R1_paired	16.07	Root; d__Bacteria; p__Bacteroidota_A; c__Rhodothermia; o__Rhodothermales
10_25_FSP_R1_paired	0.37	Root; d__Bacteria; p__Bacteroidota_A; c__Rhodothermia; o__Balneolales
10_25_FSP_R1_paired	0.48	Root; d__Bacteria; p__Bacteroidota_A; c__Ignavibacteria; o__Ignavibacteriales
10_25_FSP_R1_paired	5.73	Root; d__Bacteria; p__Myxococcota_A; c__UBA9160; o__UBA9160
10_25_FSP_R1_paired	3.04	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales
10_25_FSP_R1_paired	5.74	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales
10_25_FSP_R1_paired	4.61	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales
10_25_FSP_R1_paired	7.01	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales
10_25_FSP_R1_paired	0.79	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__J057
10_25_FSP_R1_paired	0.92	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__NS11-12g
10_25_FSP_R1_paired	0.07	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Promineifilales
10_25_FSP_R1_paired	1.54	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales
10_25_FSP_R1_paired	0.33	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__4572-78
10_25_FSP_R1_paired	4.04	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales
10_25_FSP_R1_paired	0.64	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__B4-G1
10_25_FSP_R1_paired	0.56	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales
10_25_FSP_R1_paired	0.84	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__DSTF01
10_25_FSP_R1_paired	1.7	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SAR202
10_25_FSP_R1_paired	0.06	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SM23-28-2
10_25_FSP_R1_paired	10.61	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales
10_25_FSP_R1_paired	0.43	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales
10_25_FSP_R1_paired	0.06	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__JALXBF01
10_25_FSP_R1_paired	0.75	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales
10_25_FSP_R1_paired	1.77	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__UBA1845
10_25_FSP_R1_paired	0.57	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Sedimentisphaerales
10_25_FSP_R1_paired	0.06	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__SM23-33
10_25_FSP_R1_paired	0.75	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales
10_25_FSP_R1_paired	0.68	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA1135
10_25_FSP_R1_paired	0.45	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA2386
10_25_FSP_R1_paired	0.83	Root; d__Bacteria; p__Planctomycetota; c__PLA2; o__PLA2
10_25_FSP_R1_paired	0.77	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA1146
10_25_FSP_R1_paired	1.42	Root; d__Bacteria; p__Planctomycetota; c__UBA8108; o__UBA8108
10_25_FSP_R1_paired	0.58	Root; d__Bacteria; p__Planctomycetota; c__B15-G4; o__B15-G4
10_25_FSP_R1_paired	0.14	Root; d__Bacteria; p__Planctomycetota; c__GCA-002687715; o__GCA-002687715
10_25_FSP_R1_paired	0.8	Root; d__Bacteria; p__Planctomycetota; c__J058; o__J058
10_25_FSP_R1_paired	0.17	Root; d__Bacteria; p__Planctomycetota; c__JAJSAM01; o__JAKLKS01
10_25_FSP_R1_paired	0.12	Root; d__Bacteria; p__Planctomycetota; c__UBA8742; o__UBA2392
10_25_FSP_R1_paired	0.88	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales
10_25_FSP_R1_paired	3.28	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales
10_25_FSP_R1_paired	0.41	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__Palsa-1104
10_25_FSP_R1_paired	0.85	Root; d__Bacteria; p__Myxococcota; c__Polyangia; o__GCA-2747355
10_25_FSP_R1_paired	1.44	Root; d__Bacteria; p__Myxococcota; c__UBA796; o__UBA796
10_25_FSP_R1_paired	1.11	Root; d__Bacteria; p__Myxococcota; c__XYA12-FULL-58-9; o__XYA12-FULL-58-9
10_25_FSP_R1_paired	0.45	Root; d__Bacteria; p__Myxococcota; c__Bradymonadia; o__Bradymonadales
10_25_FSP_R1_paired	0.11	Root; d__Bacteria; p__Myxococcota; c__Bradymonadia; o__UBA7976
10_25_FSP_R1_paired	1.02	Root; d__Bacteria; p__Myxococcota; c__UBA727; o__UBA727
10_25_FSP_R1_paired	1.08	Root; d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales
10_25_FSP_R1_paired	0.97	Root; d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales
10_25_FSP_R1_paired	9.52	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales
10_25_FSP_R1_paired	0.52	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales
10_25_FSP_R1_paired	0.46	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Gp7-AA8
10_25_FSP_R1_paired	0.47	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__UBA5066
10_25_FSP_R1_paired	1.39	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales
10_25_FSP_R1_paired	0.49	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales
10_25_FSP_R1_paired	4.42	Root; d__Bacteria; p__Acidobacteriota; c__Polarisedimenticolia; o__Polarisedimenticolales
10_25_FSP_R1_paired	0.51	Root; d__Bacteria; p__Acidobacteriota; c__Polarisedimenticolia; o__JACPZX01
10_25_FSP_R1_paired	0.24	Root; d__Bacteria; p__Acidobacteriota; c__Polarisedimenticolia; o__Gp22-AA2
10_25_FSP_R1_paired	2.8	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales
10_25_FSP_R1_paired	0.14	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Fen-336
10_25_FSP_R1_paired	0.21	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Marinacidobacterales
10_25_FSP_R1_paired	1.66	Root; d__Bacteria; p__Acidobacteriota; c__UBA6911; o__RPQK01
10_25_FSP_R1_paired	0.16	Root; d__Bacteria; p__Acidobacteriota; c__UBA890; o__UBA890
10_25_FSP_R1_paired	0.4	Root; d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales
10_25_FSP_R1_paired	2.3	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Opitutales
10_25_FSP_R1_paired	1.31	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Verrucomicrobiales
10_25_FSP_R1_paired	11.18	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales
10_25_FSP_R1_paired	3.44	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales
10_25_FSP_R1_paired	0.17	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__Kiritimatiellales
10_25_FSP_R1_paired	0.58	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__SLAD01
10_25_FSP_R1_paired	0.52	Root; d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellia; o__UBA8416
10_25_FSP_R1_paired	0.45	Root; d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__JABSQK01
10_25_FSP_R1_paired	0.58	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales
10_25_FSP_R1_paired	0.34	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Palauibacterales
10_25_FSP_R1_paired	0.28	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales
10_25_FSP_R1_paired	5.38	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales
10_25_FSP_R1_paired	1.97	Root; d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales
10_25_FSP_R1_paired	0.68	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales
10_25_FSP_R1_paired	0.91	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Desulfuromonadales
10_25_FSP_R1_paired	0.71	Root; d__Bacteria; p__Desulfobacterota; c__Syntrophia; o__Syntrophales
